id,crid,is_officer_complaint,disciplined,gender,race,rank,current_salary,allegation_count,discipline_count,honorable_mention_count,major_award_count,civilian_compliment_count
18547,275874,true,true,F,Native American/Alaskan Native,Police Officer,,1,1,2,0,0
18550,1086323,true,true,M,Black,Police Officer / Field Training Officer,91338,12,1,46,0,1
18554,1024455,true,true,M,White,Police Officer as Detective,94122,7,1,32,0,5
18556,1036736,true,true,F,Black,Police Officer,75372,2,1,1,0,1
18573,300474,true,true,M,White,Police Officer as Detective,97440,14,3,77,0,7
18585,287039,true,true,M,White,Police Officer,83616,27,1,124,2,2
18591,1015005,true,true,M,White,Police Officer,87006,23,2,92,2,4
18614,269259,true,true,M,White,Lieutenant of Police,117894,19,1,74,0,1
18635,285290,true,true,M,Black,Sergeant of Police,104628,7,1,6,0,1
18647,1075841,true,true,M,White,Police Officer,90024,4,2,11,0,6
18659,1010126,true,true,M,White,Police Officer,87006,11,3,28,1,5
18679,1065792,true,true,M,White,Sergeant of Police,107988,21,3,62,0,3
18685,1064676,true,true,F,Black,Police Officer,93354,5,1,2,1,1
18701,309612,true,true,M,Hispanic,Police Officer,96060,22,3,7,0,14
18702,310386,true,true,M,Hispanic,Sergeant of Police,104628,6,1,11,0,7
18709,1022494,true,true,F,Hispanic,Sergeant of Police,110370,18,3,11,1,5
18714,1018483,true,true,F,Hispanic,Police Officer,87006,9,1,55,0,4
18719,297496,true,true,M,White,Police Officer,90024,23,2,26,0,1
18720,282288,true,true,M,White,Police Officer,76476,24,5,2,0,1
18727,309376,true,true,M,White,Police Officer,83616,26,4,11,0,3
18749,1008404,true,true,M,Hispanic,Police Officer,90024,7,1,21,0,10
18759,1036223,true,true,M,Black,Police Officer,86130,13,1,13,0,6
18801,300636,true,true,M,Hispanic,Lieutenant of Police,121464,14,1,16,0,20
18819,1075922,true,true,M,Hispanic,Police Officer,87006,8,1,38,0,2
18826,1050193,true,true,M,Hispanic,Police Officer,90024,22,2,71,2,3
18842,1057840,true,true,F,White,Police Officer,87006,13,1,24,0,1
18852,1024826,true,true,M,Hispanic,Police Officer,82878,9,4,2,0,0
18862,1044281,true,true,M,Black,Evidence Tech,91338,12,1,29,1,1
18877,1024116,true,true,F,Black,Police Officer,83706,24,1,8,0,1
18878,278528,true,true,M,Black,Police Officer,,1,1,2,0,0
18894,1061432,true,true,M,White,Sergeant of Police,104628,30,3,24,0,2
18902,287198,true,true,M,White,Police Officer,92316,29,1,6,0,1
18904,300188,true,true,M,White,Police Officer,87006,12,2,29,0,3
18906,301239,true,true,M,Black,Police Officer Assigned Canine Handler,100980,19,3,14,0,6
18907,1014535,true,true,M,Asian/Pacific,Sergeant of Police,107988,18,1,6,0,8
18911,309019,true,true,M,White,Police Officer,86142,17,2,75,0,1
18912,304206,true,true,M,Black,Police Officer,93354,18,4,0,1,1
18914,310835,true,true,F,White,Police Officer,87006,5,1,8,0,2
18924,1029272,true,true,F,Black,Police Officer as Detective,90540,12,4,0,0,2
18935,1057924,true,true,F,White,Sergeant of Police,99756,16,3,2,0,5
18936,296029,true,true,M,Black,Sergeant of Police,82422,5,2,0,0,0
18959,1032862,true,true,M,White,Police Officer,90024,31,2,25,0,2
18975,268706,true,true,M,White,Police Officer,76476,33,6,10,0,0
18982,262859,true,true,F,White,Police Officer,,4,2,0,0,0
18985,266250,true,true,M,Black,Police Officer,95106,67,12,11,0,3
18988,1007954,true,true,F,White,Police Officer,70656,10,3,2,0,0
18989,297496,true,true,F,Asian/Pacific,Police Officer,93354,13,1,21,0,3
18998,1028193,true,true,M,White,Police Officer,87006,11,1,133,0,6
19002,282501,true,true,M,White,Police Officer,74328,6,2,9,1,3
19003,1083696,true,true,M,White,Police Officer,84054,1,1,10,0,1
19014,1044318,true,true,M,White,Police Officer,90024,16,1,9,0,4
19039,309409,true,true,F,White,Sergeant of Police,93276,23,4,6,0,2
19040,278440,true,true,M,Black,Police Officer,93354,12,2,4,0,5
19052,1063474,true,true,M,Black,Police Officer,90024,10,2,4,0,3
19072,1013005,true,true,M,Black,Police Officer as Detective,82008,11,1,2,0,1
19073,1044321,true,true,F,Black,Police Officer as Detective,93192,8,2,0,0,3
19075,267622,true,true,M,White,Police Officer Assigned Traffic Specialist,85344,22,1,9,0,0
19108,303676,true,true,M,Black,Police Officer,75816,32,10,17,1,0
19118,292627,true,true,F,Black,Police Officer,93354,14,2,15,0,3
19119,275239,true,true,M,Black,Police Officer,95106,25,1,13,0,3
19130,280642,true,true,F,Black,Police Officer,95106,23,3,5,0,1
19131,309203,true,true,M,Black,Police Officer,93354,31,2,15,0,5
19144,1010777,true,true,M,White,Police Officer / Field Training Officer,99978,45,2,34,0,1
19155,300299,true,true,M,Black,Police Officer,72870,45,6,0,0,0
19184,1010361,true,true,F,White,Police Officer,83706,3,1,4,0,0
19199,292924,true,true,M,Black,Police Officer,62742,19,4,1,0,0
19200,295637,true,true,F,Black,Police Officer,96060,11,5,3,0,1
19217,260847,true,true,M,Hispanic,Police Officer as Detective,90024,11,1,28,0,5
19219,1070179,true,true,M,White,Police Officer,90024,8,2,2,0,3
19220,308551,true,true,M,White,Police Officer,93354,42,1,26,0,10
19259,282147,true,true,M,Black,Police Officer,96060,29,8,0,0,1
19272,1049283,true,true,M,White,Police Officer,87006,20,1,106,0,5
19292,1023369,true,true,M,White,Lieutenant of Police,96270,14,2,6,0,2
19322,295260,true,true,F,Black,Police Officer,90024,9,1,6,0,6
19327,1082127,true,true,F,White,Police Officer as Detective,94524,6,1,11,0,7
19329,1082349,true,true,M,White,Police Officer,90024,44,1,56,1,2
19331,1077632,true,true,M,Black,Police Officer,78012,21,2,16,0,0
19334,314752,true,true,M,Asian/Pacific,Police Officer,42258,1,1,2,0,1
19335,267491,true,true,M,White,Police Officer,,11,2,5,0,6
19352,1082456,true,true,F,Hispanic,Police Officer,76266,2,1,8,0,0
19358,305129,true,true,F,White,Sergeant of Police,107988,22,1,2,0,2
19376,1081772,true,true,F,Hispanic,Police Officer,84054,6,1,42,0,1
19380,1043083,true,true,M,White,Police Officer,84054,1,1,13,0,1
19382,1043124,true,true,F,White,Police Officer,79926,15,4,11,0,4
19384,1072406,true,true,M,Black,Police Officer,93354,32,4,8,0,5
19390,1084135,true,true,F,Hispanic,Police Officer,84054,3,1,21,0,2
19402,1002494,true,true,M,Hispanic,Police Officer,90024,9,1,11,0,1
19406,1060757,true,true,M,Hispanic,Police Officer,90024,14,1,25,1,5
19407,1062905,true,true,M,Hispanic,Police Officer,93354,70,3,31,0,2
19418,1072988,true,true,M,Black,Police Officer,92316,22,4,6,0,10
19432,315590,true,true,F,Hispanic,Police Officer,90024,9,1,9,0,1
19434,312647,true,true,F,White,Police Officer as Detective,87006,11,1,39,0,6
19452,1049659,true,true,F,Black,Police Officer as Detective,97440,11,2,7,0,11
19457,1043460,true,true,M,Black,Sergeant of Police,87006,22,1,29,0,10
19467,305364,true,true,M,White,Police Officer,40032,1,1,2,0,0
19478,315303,true,true,M,Black,Police Officer,93354,18,6,10,0,5
19481,1061796,true,true,M,White,Police Officer,87006,3,1,13,0,6
19488,302794,true,true,M,Black,Police Officer,75816,13,2,2,0,1
19492,1052981,true,true,F,Hispanic,Police Officer Assigned Security Specialist,87006,17,2,55,0,1
19498,1037918,true,true,F,Black,Police Officer,90024,2,1,6,0,0
19499,1052395,true,true,M,Black,Police Officer / Field Training Officer,91338,12,1,51,1,5
19500,260104,true,true,M,Black,Sergeant of Police,,13,5,9,1,3
19501,282929,true,true,M,Black,Police Officer,80724,23,2,12,1,2
19502,1077801,true,true,M,Black,Police Officer,90024,9,2,31,1,2
19506,1025008,true,true,F,Black,Police Officer,87006,5,2,6,0,2
19522,1070128,true,true,F,Black,Sergeant of Police,110370,46,17,4,0,2
19530,1002796,true,true,M,White,Police Officer,87006,3,1,16,1,2
19533,306139,true,true,M,Black,Police Officer,90024,9,1,25,1,5
19552,1002494,true,true,M,Hispanic,Police Officer,90024,8,2,8,0,4
19555,261301,true,true,F,White,Police Officer,80724,7,2,0,0,0
19568,270828,true,true,M,White,Police Forensic Investigator I,96072,1,1,1,0,0
19609,1052298,true,true,F,Hispanic,Police Officer,90024,16,1,1,0,1
19620,302858,true,true,M,Black,Police Officer as Detective,87006,29,1,17,1,5
19632,277864,true,true,M,White,Police Officer,90024,4,1,44,0,20
19650,1081187,true,true,M,White,Sergeant of Police,111474,29,3,37,0,8
19663,272964,true,true,F,Hispanic,Police Officer,93354,15,2,24,0,8
19664,310927,true,true,M,White,Police Officer,93354,17,1,12,0,2
19672,1064583,true,true,F,Hispanic,Police Officer / Field Training Officer,88296,9,1,21,0,3
19673,275262,true,true,M,White,Police Officer,93354,53,1,52,0,5
19684,276049,true,true,M,Black,Police Officer,90024,19,3,33,0,2
19686,1059387,true,true,M,Black,Police Officer,87006,15,3,25,0,9
19687,263608,true,true,M,Black,Police Officer,90024,27,1,50,0,3
19695,284744,true,true,F,Black,Clerk IV,70656,16,9,1,0,0
19707,291476,true,true,F,White,Police Officer,71682,4,4,0,0,0
19740,284502,true,true,M,White,Police Officer,93354,16,2,3,0,3
19751,1082339,true,true,F,Black,Police Officer,90024,7,3,8,0,2
19773,264687,true,true,F,White,Lieutenant of Police,125190,3,1,5,0,3
19789,1052434,true,true,M,Hispanic,Police Officer,93354,22,3,30,0,10
19797,259216,true,true,M,White,Sergeant of Police,102978,31,1,4,1,3
19798,1028193,true,true,M,White,Police Officer,87006,14,1,14,1,4
19812,1041780,true,true,M,White,Sergeant of Police,102978,40,1,11,0,9
19835,1019563,true,true,M,White,Police Officer,90024,21,1,122,0,1
19836,288820,true,true,M,White,Sergeant of Police,82422,9,4,0,0,0
19838,1046554,true,true,M,White,Police Officer,87006,4,1,27,0,5
19845,1003707,true,true,F,White,Police Officer,87006,27,1,65,0,3
19854,278062,true,true,M,Black,Police Officer,90024,35,2,88,0,2
19856,276049,true,true,M,Black,Police Officer,78006,11,2,1,0,0
19858,306413,true,true,F,Black,Police Officer,96060,39,3,9,0,1
19867,1055924,true,true,M,White,Police Officer as Detective,90024,23,3,10,0,9
19894,295812,true,true,M,White,Police Officer,70278,20,3,5,0,2
19915,294489,true,true,M,Black,Sergeant of Police,90348,4,2,1,0,0
19920,263843,true,true,M,White,Sergeant of Police,93276,17,3,1,0,0
19931,307802,true,true,M,Hispanic,Police Officer,68262,12,4,1,0,0
19934,276049,true,true,M,Hispanic,Police Officer,93354,61,2,39,0,2
19954,305440,true,true,M,Hispanic,Police Officer,81588,10,1,4,1,0
19967,282788,true,true,M,White,Police Officer,83706,39,6,29,0,1
19976,1038627,true,true,M,White,Police Officer,90024,6,2,57,0,3
19985,1017305,true,true,F,Hispanic,Police Officer,90024,12,1,22,0,3
19988,273659,true,true,F,White,Police Officer,92430,8,1,4,0,1
19989,273659,true,true,M,White,Police Officer,90024,5,1,27,0,5
19997,1043789,true,true,M,White,Police Officer as Detective,103932,28,2,4,0,3
20030,1000312,true,true,F,White,Police Officer,96060,43,4,51,1,3
20031,310927,true,true,M,White,Police Officer,90024,6,1,11,0,3
20039,270936,true,true,M,White,Sergeant of Police,104628,15,1,22,1,7
20056,1021790,true,true,M,White,Sergeant of Police,111474,54,3,19,0,2
20067,1034865,true,true,M,White,Captain of Police,125190,11,1,5,5,3
20068,303417,true,true,M,White,Sergeant of Police,101442,7,1,26,1,3
20076,1004567,true,true,M,White,Police Officer,87006,7,1,64,1,4
20078,289313,true,true,M,Black,Police Officer,69264,18,5,0,0,4
20079,276470,true,true,M,Black,Police Officer,83706,8,2,5,0,3
20089,1048811,true,true,M,Black,Police Officer,90024,11,2,19,0,1
20092,1020642,true,true,M,Black,Police Officer as Detective,93192,27,6,0,0,2
20105,305191,true,true,F,White,Police Officer as Detective,97440,15,1,12,0,1
20107,306956,true,true,M,Black,Police Officer,90024,8,2,9,0,2
20114,312706,true,true,M,White,Sergeant of Police,93708,24,4,4,0,1
20119,296173,true,true,M,White,Police Officer as Detective,90540,15,4,2,0,7
20130,1011062,true,true,M,White,Lieutenant of Police,107988,18,1,61,1,1
20142,310740,true,true,M,White,Sergeant of Police,104628,19,2,10,0,2
20144,1049128,true,true,F,Hispanic,Police Officer,82878,10,1,0,0,1
20160,1035301,true,true,F,Black,Police Officer,75726,4,2,3,0,1
20171,270063,true,true,F,Black,Sergeant of Police,80022,16,3,0,0,0
20176,1019268,true,true,F,Black,Police Officer as Detective,100980,8,2,2,0,1
20180,298149,true,true,M,White,Police Officer,83706,14,2,4,0,1
20181,1067725,true,true,M,White,Police Officer,78012,9,2,29,0,5
20196,1085279,true,true,M,White,Police Officer,87006,22,1,122,0,9
20205,273011,true,true,M,White,Sergeant of Police,107988,7,1,13,0,3
20207,1061730,true,true,M,Black,Police Officer as Detective,100980,59,4,4,0,2
20209,1053584,true,true,F,Black,Sergeant of Police,90024,7,1,10,0,1
20220,1061267,true,true,M,White,Police Officer,93354,47,3,36,0,11
20230,1005552,true,true,M,Black,Police Officer,86130,11,3,1,0,3
20231,272374,true,true,M,White,Police Officer,95106,11,1,0,0,4
20236,1082770,true,true,M,White,Police Officer,87006,9,1,39,0,9
20248,312850,true,true,M,White,Police Officer,66924,29,3,1,0,0
20264,1053605,true,true,M,Hispanic,Police Officer / Field Training Officer,91338,5,1,35,0,5
20283,306861,true,true,F,Hispanic,Police Officer,87006,5,1,21,0,12
20284,270633,true,true,M,Black,Police Officer,78006,18,1,0,1,0
20286,276049,true,true,M,Black,Police Officer,93354,17,3,9,0,6
20300,1061818,true,true,M,White,Police Officer as Detective,87006,18,3,72,0,4
20317,301014,true,true,M,Hispanic,Police Officer,96060,33,4,1,0,1
20334,313015,true,true,M,White,Police Officer Legal Officer I,114846,6,1,0,0,4
20337,1068062,true,true,F,Black,Police Officer,87006,6,1,19,0,2
20353,280314,true,true,M,White,Sergeant of Police,82422,10,1,1,0,0
20374,1001691,true,true,F,Black,Police Officer,90024,4,2,10,0,2
20384,296500,true,true,F,Black,Sergeant of Police,107988,12,4,17,0,4
20396,1061797,true,true,F,Hispanic,Sergeant of Police,104628,4,2,12,0,1
20402,271787,true,true,M,White,Police Officer,80724,18,3,15,0,1
20436,260419,true,true,F,Black,Police Officer,93354,11,3,5,0,2
20449,271885,true,true,M,Black,Police Officer,61512,16,3,0,0,0
20450,313213,true,true,M,Black,Police Officer,90024,49,2,33,0,4
20461,1010192,true,true,M,White,Police Officer,96060,16,5,5,0,2
20471,264780,true,true,F,White,Police Officer Assign Youth Off,74946,4,3,0,0,1
20499,270332,true,true,M,White,Police Officer,96060,7,1,21,0,5
20544,1078998,true,true,M,White,Sergeant of Police,107988,30,1,17,1,8
20548,282079,true,true,M,White,Police Officer,90024,1,1,12,0,5
20554,1062013,true,true,M,Black,Police Officer,93240,24,8,2,0,1
20564,259648,true,true,M,White,Police Officer,,24,5,1,0,0
20575,260833,true,true,M,White,Sergeant of Police,,8,2,1,0,0
20609,1035210,true,true,M,White,Sergeant of Police,111474,29,1,20,0,1
20612,270918,true,true,F,White,Police Officer,83706,3,1,1,0,0
20616,1028193,true,true,M,White,Police Officer as Detective,100980,11,2,5,0,5
20618,291972,true,true,M,White,Police Officer,93354,56,8,82,1,12
20620,299185,true,true,M,White,Police Officer,70278,18,5,2,0,1
20644,264362,true,true,M,Black,Police Officer,,5,2,8,0,0
20651,1048369,true,true,M,Black,Police Officer,87006,34,1,9,0,2
20661,275218,true,true,M,White,Sergeant of Police,107988,52,5,14,1,4
20677,1046554,true,true,M,Hispanic,Commander,104628,6,1,66,1,10
20686,1012585,true,true,M,White,Sergeant of Police,104628,10,1,19,1,7
20687,1042913,true,true,M,White,Police Officer,96060,8,1,3,0,1
20695,291074,true,true,F,White,Police Officer,36984,1,1,0,0,0
20713,269352,true,true,M,Black,Police Officer,83604,74,3,9,0,2
20724,1080663,true,true,F,White,Police Officer,87006,5,1,10,0,2
20728,1053605,true,true,M,Asian/Pacific,Police Officer,87006,8,1,80,0,3
20756,308436,true,true,M,Hispanic,Police Officer,83616,28,1,77,0,5
20769,1073944,true,true,M,White,Police Officer as Detective,100980,57,4,7,0,3
20792,275543,true,true,M,White,Police Officer,75816,30,6,5,0,7
20794,1000579,true,true,F,White,Police Officer,96060,8,1,6,0,4
20795,313826,true,true,M,White,Police Officer,89718,19,3,20,0,1
20796,1031277,true,true,F,Asian/Pacific,Police Officer,93354,5,2,14,0,5
20798,1020292,true,true,M,White,Police Officer,87006,24,2,101,0,4
20807,1041266,true,true,M,White,Police Officer,87006,15,1,139,0,6
20816,314958,true,true,M,White,Police Officer as Detective,97440,19,3,15,0,5
20825,1028740,true,true,M,White,Police Officer,75816,15,1,0,1,0
20828,311049,true,true,M,White,Police Officer,93354,15,1,7,1,2
20856,284572,true,true,M,White,Sergeant of Police,110370,6,1,3,0,1
20884,295168,true,true,M,White,Sergeant of Police,111474,34,2,1,0,2
20885,274880,true,true,M,White,Sergeant of Police,104628,42,1,119,0,6
20890,277319,true,true,F,White,Police Officer,83706,14,1,13,0,4
20904,1005464,true,true,M,White,Police Officer,85662,9,1,3,1,1
20943,263297,true,true,M,White,Police Officer,,3,2,5,0,6
20950,260751,true,true,M,White,Police Officer,93354,34,1,70,0,11
20956,1033423,true,true,M,White,Police Officer,80724,15,2,7,0,5
20958,1001525,true,true,M,White,Sergeant of Police,99960,24,5,2,0,0
20975,292368,true,true,M,White,Police Officer,90024,19,11,4,0,2
21024,285302,true,true,M,Black,Sergeant of Police,111474,27,1,50,0,1
21027,259351,true,true,F,Black,Police Officer,70656,2,2,4,0,4
21028,1013549,true,true,F,Black,Sergeant of Police,111474,17,1,0,0,5
21050,1023667,true,true,M,White,Police Officer,90024,21,1,36,0,5
21062,277306,true,true,M,White,Captain of Police,,2,1,9,0,3
21069,279497,true,true,M,White,Police Officer / Field Training Officer,72810,10,1,10,0,0
21073,272964,true,true,F,White,Sergeant of Police,93354,30,1,7,0,10
21095,1021460,true,true,M,Black,Police Officer,90024,21,3,16,1,5
21103,1053115,true,true,M,White,Lieutenant of Police,99642,18,1,6,0,5
21104,310456,true,true,F,White,Police Officer,90024,12,2,6,0,5
21121,1002356,true,true,M,White,Police Officer as Detective,97440,27,1,15,0,2
21135,1085057,true,true,M,White,Police Officer,93354,12,1,16,0,10
21161,1024503,true,true,M,White,Police Officer Assigned Evidence Technician,94524,18,1,52,0,1
21169,1063465,true,true,M,Black,Police Officer,90024,6,2,13,0,9
21178,314287,true,true,F,Black,Police Officer,73116,6,2,2,0,1
21180,1070099,true,true,M,White,Police Officer,90024,2,1,10,0,3
21183,272138,true,true,M,Black,Sergeant of Police,107988,20,2,45,1,20
21196,271955,true,true,M,White,Sergeant of Police,,7,1,0,0,4
21197,271568,true,true,M,Black,Police Officer,93354,36,6,3,0,2
21198,265650,true,true,M,Black,Sergeant of Police,82422,8,1,0,0,0
21215,280629,true,true,M,White,Police Officer,69264,8,1,2,0,1
21227,1071968,true,true,M,Hispanic,Police Officer as Detective,,3,1,21,1,1
21229,268902,true,true,M,White,Sergeant of Police,111474,30,3,7,0,2
21230,1076446,true,true,F,Black,Police Officer,84054,1,1,9,0,0
21236,274005,true,true,M,White,Police Officer as Detective,,3,1,0,0,1
21239,287527,true,true,M,White,Police Officer,90024,15,1,35,0,3
21240,314856,true,true,M,White,Police Officer,90024,5,2,11,0,3
21250,265908,true,true,M,Black,Police Officer,67326,17,6,2,0,2
21256,277861,true,true,M,Black,Police Officer as Detective,100980,19,3,37,0,2
21262,276655,true,true,M,White,Police Officer,93354,10,1,18,0,9
21263,1008353,true,true,M,Black,Police Officer,87006,9,1,37,0,2
21266,1061346,true,true,M,Hispanic,Police Officer,87006,4,1,34,0,1
21283,294213,true,true,M,White,Sergeant of Police,101442,13,1,63,2,3
21286,1012744,true,true,M,White,Police Officer,93354,48,2,79,1,2
21293,1034628,true,true,M,White,Police Officer as Detective,97440,56,2,72,1,2
21309,314758,true,true,M,White,Captain of Police,117894,40,2,203,1,10
21311,293952,true,true,M,White,Police Officer,93354,30,2,20,1,4
21326,1029579,true,true,M,White,Police Officer,87006,6,1,22,0,21
21340,1015473,true,true,M,Hispanic,Police Officer,96060,27,2,11,0,5
21352,273733,true,true,M,White,Police Officer,95106,13,2,1,0,3
21362,1068295,true,true,M,White,Police Officer,87006,26,2,129,1,5
21364,1028193,true,true,M,White,Police Officer / Explosives Detective Canine Handler,91338,34,2,97,0,14
21371,274227,true,true,M,Hispanic,Sergeant of Police,107988,26,3,49,3,3
21389,312647,true,true,F,Hispanic,Police Officer,89718,24,4,10,0,2
21407,293466,true,true,M,Hispanic,Police Officer as Detective,103932,13,1,21,0,2
21410,304632,true,true,M,Hispanic,Sergeant of Police,90348,23,4,1,0,0
21411,1000212,true,true,M,Hispanic,Lieutenant of Police,98184,11,2,63,0,4
21430,278624,true,true,M,Hispanic,Police Officer,74328,13,2,3,0,1
21440,1046247,true,true,F,Hispanic,Police Officer,83706,15,1,29,0,1
21444,1075106,true,true,F,Hispanic,Police Officer,87006,6,2,5,0,1
21451,315271,true,true,M,Hispanic,Police Officer / Field Training Officer,91338,6,1,31,0,2
21453,1053605,true,true,M,Hispanic,Police Officer,87006,7,1,35,0,5
21456,282551,true,true,F,Hispanic,Police Officer,93354,19,2,31,1,5
21470,278473,true,true,M,White,Sergeant of Police,104628,3,1,59,0,1
21475,269935,true,true,M,White,Police Officer,55764,9,6,1,0,0
21516,1028711,true,true,F,Hispanic,Police Officer as Detective,90024,12,2,49,0,1
21526,1021618,true,true,M,Black,Police Officer,92430,12,6,12,0,1
21530,266957,true,true,M,Black,Police Officer,78006,56,9,3,0,0
21534,1079999,true,true,F,Black,Police Officer,84054,6,1,16,1,3
21539,1001960,true,true,M,White,Sergeant of Police,111474,20,2,6,0,5
21543,266497,true,true,F,Black,Police Officer / Mounted Patrol Officer,68166,6,6,1,0,0
21549,300923,true,true,F,Black,Police Officer,83706,7,3,1,0,0
21551,305083,true,true,F,Black,Police Officer,86520,31,6,4,0,0
21553,1086191,true,true,M,Black,Police Officer,72510,1,1,1,0,0
21557,301195,true,true,M,White,Police Officer,69264,25,5,2,0,1
21584,1013073,true,true,M,Hispanic,Police Officer,55728,1,1,3,0,0
21609,302858,true,true,M,Hispanic,Police Officer,95106,26,2,6,1,5
21610,310268,true,true,M,Hispanic,Police Officer as Detective,102900,10,2,2,0,1
21634,283955,true,true,M,Hispanic,Police Officer,96060,27,5,12,0,1
21640,1024240,true,true,M,Black,Police Officer,80724,40,2,10,0,5
21654,264853,true,true,M,Hispanic,Police Officer,90024,7,1,23,0,2
21671,1067387,true,true,F,White,Police Officer,87006,28,1,74,1,7
21684,1032744,true,true,M,White,Police Officer,87006,13,1,64,0,5
21711,274931,true,true,M,White,Police Officer,93354,10,2,15,0,11
21732,1059381,true,true,F,White,Police Officer,90024,17,3,16,0,6
21738,287185,true,true,M,Asian/Pacific,Sergeant of Police,111474,20,2,36,0,13
21743,314472,true,true,F,White,Police Officer,93240,8,1,0,0,9
21774,312458,true,true,M,White,Commander,117894,20,1,57,0,5
21775,301450,true,true,M,White,Police Officer / Field Training Officer,87006,13,1,47,0,5
21779,1063711,true,true,M,White,Police Officer,86142,18,5,55,0,2
21786,1059288,true,true,M,White,Police Officer,92316,4,1,4,0,7
21804,1082003,true,true,M,Hispanic,Police Officer,80016,2,2,5,0,1
21805,1022355,true,true,M,Hispanic,Police Officer,90024,19,1,117,1,4
21808,272165,true,true,M,White,Police Officer,93354,13,1,27,0,9
21813,1055320,true,true,M,White,Sergeant of Police,107988,41,1,62,0,12
21837,1006367,true,true,M,Black,Police Officer,75816,137,12,2,0,1
21851,270045,true,true,M,White,Police Officer,,36,1,0,0,1
21853,1076313,true,true,M,Black,Police Officer,95106,14,2,8,0,5
21860,276049,true,true,F,Black,Police Officer,93354,9,3,5,0,4
21873,1082616,true,true,M,Black,Police Officer,76266,3,1,9,0,0
21883,1009451,true,true,M,White,Police Officer,80724,34,3,35,0,6
21885,294709,true,true,M,Black,Police Officer,95106,23,4,0,0,1
21890,261229,true,true,M,Black,Police Officer,66924,18,8,3,0,0
21893,307448,true,true,M,Hispanic,Police Officer,93354,5,1,24,1,6
21902,1061347,true,true,M,Hispanic,Police Officer,90024,4,1,38,0,3
21910,1002318,true,true,M,White,Lieutenant of Police,107988,13,1,15,1,4
21912,1063441,true,true,M,White,Police Officer,96060,43,3,26,0,5
21936,1004759,true,true,M,White,Sergeant of Police,111474,13,2,5,0,5
21942,1028152,true,true,M,White,Police Officer,93354,16,1,24,0,3
21955,283650,true,true,M,Asian/Pacific,Sergeant of Police,104628,20,1,62,1,4
21968,310835,true,true,M,Black,Police Officer,78006,9,2,11,0,1
21974,271368,true,true,M,Black,Sergeant of Police,,44,6,0,0,0
21982,1084043,true,true,M,White,Police Officer,76266,3,1,13,0,0
21987,1044715,true,true,M,Black,Police Officer,87006,27,1,68,0,5
21994,1061066,true,true,F,Black,Police Officer,90024,12,3,18,0,2
22005,307896,true,true,M,Black,Police Officer,80736,15,4,2,0,2
22010,282980,true,true,F,Black,Police Officer,90024,11,1,4,0,4
22011,1000364,true,true,F,Black,Police Officer,75816,9,7,1,0,0
22021,272915,true,true,M,Hispanic,Police Officer,96060,10,2,55,0,6
22022,1013854,true,true,M,White,Police Officer as Detective,87354,42,6,5,0,2
22047,300567,true,true,F,White,Police Officer,93354,7,1,1,0,0
22058,279917,true,true,M,Black,Police Officer,69264,12,3,2,0,0
22063,294425,true,true,F,Black,Police Officer,90024,5,3,3,0,1
22067,309251,true,true,M,Black,Police Officer / Mounted Patrol Officer,75726,7,2,8,0,1
22068,1055746,true,true,M,Black,Police Officer,90024,41,3,29,0,4
22070,313419,true,true,M,Native American/Alaskan Native,Police Officer,90024,8,1,16,0,7
22077,310575,true,true,M,White,Lieutenant of Police,121464,13,2,6,0,1
22109,300955,true,true,M,White,Police Officer,66924,5,3,1,0,0
22113,1079205,true,true,M,White,Police Officer,92430,4,1,4,1,7
22117,268904,true,true,M,White,Police Officer as Detective,,11,3,1,0,0
22133,1002076,true,true,M,Black,Sergeant of Police,87534,7,3,3,0,0
22134,310778,true,true,M,Black,Police Officer,82878,16,2,7,0,0
22140,1014083,true,true,M,White,Police Officer as Detective,94122,5,1,53,0,5
22150,300188,true,true,M,Hispanic,Police Officer,87006,27,1,146,0,4
22151,1076226,true,true,M,White,Sergeant of Police,107988,13,2,21,0,10
22160,310927,true,true,M,Native American/Alaskan Native,Police Officer,93354,9,1,11,0,2
22161,310927,true,true,M,Native American/Alaskan Native,Police Officer,93354,14,1,12,0,3
22164,1005804,true,true,M,Hispanic,Police Agent,79632,2,1,1,0,0
22172,276049,true,true,M,Hispanic,Police Officer,75816,24,8,4,0,0
22173,303099,true,true,F,Hispanic,Police Officer,90024,1,1,7,0,1
22189,265581,true,true,M,White,Sergeant of Police,99756,21,3,1,0,0
22207,1059387,true,true,M,Black,Police Officer,87006,9,2,17,0,8
22214,305096,true,true,M,White,Sergeant of Police,104628,9,2,4,0,1
22219,1071770,true,true,M,Hispanic,Police Officer,84054,11,3,26,1,2
22222,1083137,true,true,F,Black,Police Officer,87006,5,1,10,0,4
22229,1065857,true,true,M,Hispanic,Sergeant of Police,111474,24,2,5,1,2
22233,293614,true,true,F,Hispanic,Police Officer,70278,3,2,0,0,0
22237,1030562,true,true,M,Asian/Pacific,Police Officer,90024,5,1,7,0,1
22255,1057763,true,true,M,Hispanic,Police Officer,90024,56,1,71,0,3
22258,1028193,true,true,F,White,Police Officer / Field Training Officer,90024,12,1,39,0,4
22266,1016994,true,true,F,Hispanic,Police Officer / Field Training Officer,93354,26,8,23,0,0
22270,1016291,true,true,M,Hispanic,Police Officer,90024,8,1,15,0,3
22283,1053605,true,true,F,Hispanic,Police Officer,84054,12,1,48,0,5
