id,crid,is_officer_complaint,disciplined,gender,race,rank,current_salary,allegation_count,discipline_count,honorable_mention_count,major_award_count,civilian_compliment_count
19630,C198442,false,true,M,Black,Police Officer,,4,1,0,0,0
19631,C198427,false,true,M,White,Police Officer,,3,2,5,0,6
19649,C241582,false,true,F,White,Police Officer as Detective,103932,21,1,3,0,2
19650,C253638,false,true,M,White,Sergeant of Police,111474,29,3,37,0,8
19663,C247284,false,true,F,Hispanic,Police Officer,93354,15,2,24,0,8
19665,1003683,false,true,M,White,Sergeant of Police,99960,8,1,10,0,2
19666,C249938,false,true,F,White,Police Officer as Detective,82746,1,1,0,0,1
19676,262177,false,true,M,Black,Sergeant of Police,82422,7,2,0,0,0
19677,C182338,false,true,M,Black,Police Officer as Detective,90540,11,2,8,0,1
19685,C244902,false,true,M,Black,Police Officer,70656,13,1,6,0,7
19695,C229382,false,true,F,Black,Clerk IV,70656,16,9,1,0,0
19696,1061764,false,true,M,Black,Police Officer,87006,9,1,19,1,6
19701,C247297,false,true,M,Black,Police Officer,93354,11,1,21,0,2
19704,C210793,false,true,M,Black,Lieutenant of Police,,1,1,0,0,0
19705,C210719,false,true,M,White,Police Officer,65592,22,3,1,0,0
19707,276720,false,true,F,White,Police Officer,71682,4,4,0,0,0
19708,C181713,false,true,M,Black,Police Officer,86130,5,1,0,0,0
19709,C187301,false,true,F,Black,Police Officer,72870,8,1,2,0,1
19711,C188545,false,true,M,White,Police Officer,,13,2,0,0,4
19723,C208131,false,true,F,White,Sergeant of Police,96828,12,1,6,1,4
19732,C192442,false,true,M,Black,Police Officer,96060,12,2,2,0,1
19734,C181055,false,true,M,Black,Police Officer,,3,1,3,0,2
19740,C232095,false,true,M,White,Police Officer,93354,16,2,3,0,3
19743,C203951,false,true,M,Black,Sergeant of Police,102978,6,1,0,0,3
19746,1028616,false,true,M,White,Police Officer,96060,14,1,12,1,5
19750,C213968,false,true,M,Black,Police Officer,,9,3,9,1,3
19757,C189898,false,true,M,Black,Sergeant of Police,,3,1,0,0,0
19759,C227105,false,true,M,Black,Police Officer,,1,1,2,0,0
19760,C181395,false,true,M,Hispanic,Police Officer Assigned Evidence Technician,87888,39,1,7,0,1
19762,1042930,false,true,M,Asian/Pacific,Police Officer,86142,20,1,59,1,3
19768,C213227,false,true,M,White,Police Officer,,4,1,2,0,1
19769,C192575,false,true,F,White,Police Officer,71682,6,2,5,0,8
19772,C114473,false,true,M,White,Police Officer,,4,2,3,0,0
19774,C173432,false,true,M,White,Police Officer,,1,1,4,0,0
19778,C236351,false,true,M,White,Sergeant of Police,101958,6,1,4,0,6
19781,C164190,false,true,M,Black,Police Officer,81252,8,1,1,0,0
19782,C215319,false,true,M,White,Police Officer,,2,1,0,0,0
19783,C224337,false,true,M,White,Police Officer,90024,18,1,9,0,1
19784,C203477,false,true,F,White,Police Officer,,2,2,0,0,4
19789,284682,false,true,M,Hispanic,Police Officer,93354,22,3,30,0,10
19803,1077754,false,true,M,Asian/Pacific,Police Officer,90024,6,1,28,1,4
19809,C220348,false,true,M,White,Lieutenant of Police,,12,2,3,0,0
19814,C169789,false,true,M,White,Police Officer / Field Training Officer,,18,2,2,0,1
19828,C192988,false,true,M,White,Police Officer,69264,6,1,3,0,0
19834,1055713,false,true,M,White,Police Officer,83616,27,2,97,1,3
19836,C235858,false,true,M,White,Sergeant of Police,82422,9,4,0,0,0
19850,C054286,false,true,M,White,Police Officer,,1,1,0,1,0
19855,C242955,false,true,M,Black,Commander,121464,25,1,50,0,7
19856,C182480,false,true,M,Black,Police Officer,78006,11,2,1,0,0
19857,C256142,false,true,M,Black,Police Officer,58572,9,1,3,0,0
19859,1087299,false,true,M,White,Police Officer as Detective,100980,9,1,8,0,3
19865,C053661,false,true,M,White,Sergeant of Police,82422,6,1,2,0,1
19874,C196228,false,true,M,White,Police Officer,,3,2,3,0,0
19888,315042,false,true,M,White,Police Officer,90024,51,1,27,1,13
19889,C210253,false,true,M,White,Captain of Police,,4,2,0,0,4
19894,C206646,false,true,M,White,Police Officer,70278,20,3,5,0,2
19897,C196215,false,true,F,White,Police Officer as Detective,87888,14,3,0,0,2
19900,C256182,false,true,M,White,Police Officer,69264,12,1,2,0,1
19906,C188953,false,true,M,White,Sergeant of Police,105018,25,3,13,0,0
19912,C224742,false,true,M,White,Sergeant of Police,110370,13,1,15,0,1
19913,C161509,false,true,M,White,Sergeant of Police,109278,25,1,6,0,13
19914,C190954,false,true,M,Black,Sergeant of Police,90348,41,3,3,0,2
19915,C224111,false,true,M,Black,Sergeant of Police,90348,4,2,1,0,0
19920,C263843,false,true,M,White,Sergeant of Police,93276,17,3,1,0,0
19921,C238446,false,true,M,White,Captain of Police,,10,1,9,1,3
19929,C182480,false,true,M,White,Police Officer,75816,9,1,5,0,4
19934,C221176,false,true,M,Hispanic,Police Officer,93354,61,2,39,0,2
19940,C244581,false,true,M,Hispanic,Lieutenant of Police,121464,12,1,42,0,5
19943,C200343,false,true,M,White,Police Officer,,11,1,10,0,0
19959,C218483,false,true,M,Hispanic,Police Officer,64926,3,2,0,0,4
19963,C244479,false,true,M,Hispanic,Police Officer,,4,1,5,0,2
19967,C229922,false,true,M,White,Police Officer,83706,39,6,29,0,1
19972,C247733,false,true,M,White,Police Officer,96060,49,2,34,1,5
19979,C230673,false,true,M,White,Police Officer,,8,1,8,0,0
19994,297691,false,true,M,White,Police Officer as Detective,100980,50,2,2,2,4
19997,C209644,false,true,M,White,Police Officer as Detective,103932,28,2,4,0,3
20000,C183507,false,true,M,White,Police Officer Assigned Evidence Technician,94236,20,2,9,0,1
20018,C215764,false,true,M,White,Police Officer,,2,2,2,0,0
20023,C233854,false,true,F,White,Captain of Police,136170,9,1,5,1,2
20024,C236300,false,true,M,White,Police Officer,,12,1,2,0,2
20028,291974,false,true,F,White,Police Officer,90024,8,1,7,0,9
20030,C224381,false,true,F,White,Police Officer,96060,43,4,51,1,3
20033,C236358,false,true,M,White,Police Officer,85278,28,3,4,0,2
20037,C151214,false,true,F,White,Police Officer,,1,1,0,0,0
20038,C257853,false,true,M,White,Police Officer as Detective,90024,39,1,83,0,8
20040,C198428,false,true,M,White,District Watch Commander,,4,2,2,0,1
20043,C190991,false,true,M,White,Sergeant of Police,,6,1,5,0,2
20052,C231139,false,true,M,White,Police Officer,,2,1,2,0,0
20058,1067407,false,true,F,White,Police Officer,87006,31,1,71,2,3
20065,1084086,false,true,M,Black,Police Officer,87006,13,1,48,3,3
20078,C250232,false,true,M,Black,Police Officer,69264,18,5,0,0,4
20079,C215837,false,true,M,Black,Police Officer,83706,8,2,5,0,3
20080,C195896,false,true,F,White,Police Officer,93240,33,3,1,0,6
20091,C265763,false,true,M,White,Police Officer as Detective,87354,4,2,0,0,0
20092,272775,false,true,M,Black,Police Officer as Detective,93192,27,6,0,0,2
20094,C238606,false,true,M,White,Police Officer as Detective,,2,1,0,0,0
20096,C185693,false,true,M,White,Police Officer Assigned Evidence Technician,,3,1,0,0,0
20097,C229639,false,true,M,White,Police Officer as Detective,,2,1,2,0,0
20099,C204003,false,true,M,White,Police Officer,,26,2,2,0,0
20100,C185962,false,true,M,Black,Police Officer,81252,31,2,0,0,0
20103,C180246,false,true,M,White,Police Officer,,1,1,0,0,0
20111,1061308,false,true,M,White,Police Officer,81588,2,1,20,0,1
20113,281843,false,true,M,Black,Police Officer,90024,9,1,10,0,4
20115,C203600,false,true,M,White,Police Officer,96060,33,3,8,0,9
20118,C240365,false,true,M,Black,Police Officer,90618,23,2,21,0,2
20119,C214573,false,true,M,White,Police Officer as Detective,90540,15,4,2,0,7
20124,260211,false,true,M,White,Police Officer,,13,2,10,0,0
20132,C171736,false,true,M,White,Police Officer,,14,1,5,0,2
20145,C192378,false,true,M,White,Police Officer,,5,1,2,0,1
20147,C243917,false,true,M,White,Police Officer as Detective,,7,1,0,0,0
20149,1013109,false,true,M,Asian/Pacific,Police Officer,94524,21,1,42,0,5
20157,C221977,false,true,M,White,Police Officer,93354,49,1,17,0,14
20160,C258259,false,true,F,Black,Police Officer,75726,4,2,3,0,1
20161,C130720,false,true,M,White,"",,1,1,0,0,0
20171,C220046,false,true,F,Black,Sergeant of Police,80022,16,3,0,0,0
20175,C220046,false,true,M,White,Police Officer,,4,1,0,0,0
20180,C206498,false,true,M,White,Police Officer,83706,14,2,4,0,1
20183,304066,false,true,F,White,Police Officer,87006,6,1,24,0,4
20197,C223493,false,true,F,White,Police Officer,67326,5,1,1,0,0
20204,C208025,false,true,M,White,Lieutenant of Police,82098,15,1,2,0,3
20207,1035196,false,true,M,Black,Police Officer as Detective,100980,59,4,4,0,2
20208,C249992,false,true,M,Black,Police Officer,,13,3,0,0,0
20219,C243562,false,true,M,White,Police Officer,71682,7,1,5,0,2
20220,C241398,false,true,M,White,Police Officer,93354,47,3,36,0,11
20230,C207991,false,true,M,Black,Police Officer,86130,11,3,1,0,3
20239,C154674,false,true,M,White,Captain of Police,,2,1,9,1,3
20241,294387,false,true,F,Black,Police Officer,83706,1,1,2,0,1
20242,309916,false,true,M,Black,Police Officer,90024,9,1,39,0,1
20246,C179312,false,true,M,White,Police Officer,86130,29,1,2,0,2
20248,311066,false,true,M,White,Police Officer,66924,29,3,1,0,0
20254,C203696,false,true,M,Black,Police Officer,82878,29,1,10,0,0
20258,C185362,false,true,M,White,Police Officer,,2,1,2,0,0
20261,C201336,false,true,M,White,Police Forensic Investigator I,,3,1,1,0,0
20269,C189898,false,true,M,Hispanic,Police Officer,,2,1,1,0,0
20271,1054693,false,true,M,Hispanic,Captain of Police,197724,20,2,21,0,15
20276,1084763,false,true,M,Hispanic,Police Officer,90024,15,1,17,0,3
20277,C187301,false,true,M,Hispanic,Sergeant of Police,82422,3,1,0,0,0
20281,C203864,false,true,M,White,Police Officer,,4,1,1,0,0
20282,262722,false,true,M,Asian/Pacific,Police Officer,,1,1,2,0,1
20286,C258700,false,true,M,Black,Police Officer,93354,17,3,9,0,6
20289,C169543,false,true,M,Black,Police Officer,86130,40,3,11,0,4
20292,C209702,false,true,M,White,Police Officer,,14,1,0,0,1
20304,C165039,false,true,M,White,Police Officer Assigned Security Specialist,75102,3,1,0,0,0
20309,C207207,false,true,M,Black,Sergeant of Police,111474,9,1,0,0,4
20310,C153763,false,true,M,White,Police Officer,,2,1,0,0,0
20312,C220546,false,true,M,Hispanic,Police Officer,,1,1,2,0,0
20317,C227284,false,true,M,Hispanic,Police Officer,96060,33,4,1,0,1
20331,261720,false,true,M,White,Police Officer as Detective,100980,23,1,9,0,5
20342,C220622,false,true,M,Black,Police Officer / Mounted Patrol Officer,,1,1,0,0,0
20343,C223295,false,true,M,White,F/A Id Tech I,96072,12,1,0,0,0
20346,C213058,false,true,M,Black,Sergeant of Police,,3,1,0,0,0
20347,C208713,false,true,M,White,Sergeant of Police,,2,2,0,0,0
20349,C203288,false,true,M,White,Police Officer,95106,8,3,9,0,1
20354,C197972,false,true,M,Black,Police Officer,76476,10,1,3,0,2
20355,283711,false,true,F,White,Police Officer,82878,10,1,2,0,2
20359,C171260,false,true,M,Black,Sergeant of Police,,1,1,0,0,0
20361,C228563,false,true,F,White,Police Officer,81252,6,1,2,0,1
20362,C242209,false,true,F,Black,Police Officer,,5,1,5,0,6
20365,C180256,false,true,F,White,Sergeant of Police,,2,2,1,0,1
20367,C222579,false,true,F,Black,Police Officer,83706,9,1,4,0,0
20371,C213350,false,true,M,Black,Police Officer,,3,1,4,0,4
20379,C179945,false,true,M,White,Police Officer,96060,10,1,4,1,6
20381,274609,false,true,M,Black,Police Officer,58572,8,1,3,0,0
20384,C237467,false,true,F,Black,Sergeant of Police,107988,12,4,17,0,4
20385,C233318,false,true,M,White,Sergeant of Police,107988,36,2,13,0,3
20394,C195296,false,true,F,White,Police Officer as Detective,93192,21,2,2,0,3
20397,C170972,false,true,M,White,Police Officer,,3,1,2,0,2
20402,C249521,false,true,M,White,Police Officer,80724,18,3,15,0,1
20404,296158,false,true,M,White,Police Officer,92430,19,1,51,0,2
20408,C257818,false,true,M,White,Police Officer as Detective,100980,26,1,20,0,2
20410,C236985,false,true,F,White,Police Officer,75816,1,1,1,0,0
20412,C185012,false,true,F,Black,Police Officer Assigned Traffic Specialist,85344,16,2,9,0,1
20418,C187279,false,true,M,Black,Explosives Tech I,99960,11,2,0,0,3
20422,C186668,false,true,M,White,Police Officer,,19,4,2,0,1
20435,C195560,false,true,M,White,Police Officer,69264,6,1,2,0,1
20436,C244787,false,true,F,Black,Police Officer,93354,11,3,5,0,2
20439,C188852,false,true,M,Black,Police Officer,96060,34,3,6,0,2
20443,C180246,false,true,M,White,Police Officer (Per Arbitration Award),,3,1,0,0,0
20444,C112713,false,true,M,White,Police Officer,,1,1,2,0,2
20448,C211614,false,true,F,Black,Police Officer,,5,2,3,0,2
20449,C180934,false,true,M,Black,Police Officer,61512,16,3,0,0,0
20450,C259253,false,true,M,Black,Police Officer,90024,49,2,33,0,4
20455,C223863,false,true,M,Black,Police Officer,93240,5,1,0,0,1
20458,1077599,false,true,M,Black,Police Officer,90024,18,1,14,0,5
20461,302661,false,true,M,White,Police Officer,96060,16,5,5,0,2
20464,C231570,false,true,M,Asian/Pacific,Police Officer,86520,21,1,38,1,2
20471,C217682,false,true,F,White,Police Officer Assign Youth Off,74946,4,3,0,0,1
20476,C186107,false,true,M,Black,Police Officer,,3,1,0,0,0
20477,1020714,false,true,M,Black,Police Officer / Field Training Officer,100980,29,2,40,0,4
20490,C137820,false,true,M,White,"",,1,1,0,0,0
20493,C218073,false,true,M,White,Police Officer,78360,15,2,7,0,14
20495,C230056,false,true,M,White,Sergeant of Police,107988,37,2,27,0,3
20513,C205833,false,true,M,White,Police Officer,76476,6,1,2,0,1
20518,C247284,false,true,F,White,Police Officer / Explosives Detective Canine Handler,100980,21,3,5,0,5
20529,C238873,false,true,M,Hispanic,Police Officer,58572,17,1,0,0,0
20530,C255435,false,true,F,Hispanic,Sergeant of Police,111474,6,1,1,1,1
20534,C227673,false,true,M,Hispanic,Police Officer,64926,6,2,5,0,0
20538,C222634,false,true,M,White,Police Forensic Investigator I,114846,5,1,2,0,4
20547,1001999,false,true,M,White,Police Officer,87006,8,1,24,0,3
20554,C214858,false,true,M,Black,Police Officer,93240,24,8,2,0,1
20562,C178099,false,true,M,White,Lieutenant of Police,,1,1,2,0,2
20564,C190146,false,true,M,White,Police Officer,,24,5,1,0,0
20566,C211007,false,true,M,Black,Police Officer,,4,1,0,1,0
20573,C192982,false,true,F,Black,Sergeant of Police,99756,7,2,5,0,2
20575,C260833,false,true,M,White,Sergeant of Police,,8,2,1,0,0
20577,C232805,false,true,M,White,Police Officer as Detective,100884,13,2,5,0,3
20582,C182480,false,true,M,White,Police Officer,,2,1,0,0,0
20586,C241675,false,true,M,White,Police Officer Assign Youth Off,93192,33,1,5,0,1
20598,C171955,false,true,M,White,Captain of Police,,5,2,9,1,3
20616,1057779,false,true,M,White,Police Officer as Detective,100980,11,2,5,0,5
20618,C240020,false,true,M,White,Police Officer,93354,56,8,82,1,12
20620,293787,false,true,M,White,Police Officer,70278,18,5,2,0,1
20629,C224708,false,true,M,White,Police Officer,80736,1,1,0,0,0
20633,1086838,false,true,M,White,Police Officer,87006,17,1,127,0,10
20635,C205037,false,true,M,Black,Police Officer,67326,10,3,2,0,0
20641,C153372,false,true,M,White,Captain of Police,,6,1,5,0,2
20647,C190468,false,true,F,White,Police Officer Assigned Traffic Specialist,99978,8,1,6,0,2
20648,C243179,false,true,M,White,Police Officer,,8,1,0,0,0
20650,C248876,false,true,F,Black,Sergeant of Police,111474,4,1,5,0,2
20661,1023357,false,true,M,White,Sergeant of Police,107988,52,5,14,1,4
20662,296637,false,true,M,Asian/Pacific,Police Officer,70656,5,1,5,0,0
20665,C221644,false,true,M,White,Sergeant of Police,102960,3,1,1,0,0
20666,C133967,false,true,M,White,Police Officer Assigned Traffic Specialist,,1,1,3,0,0
20672,C248707,false,true,M,White,Police Officer,69264,4,1,9,1,3
20680,C131703,false,true,M,White,Police Officer,,1,1,5,0,0
20685,C230589,false,true,M,White,Police Officer,93354,40,3,54,0,5
20688,C185684,false,true,M,White,Sergeant of Police,111474,11,1,3,0,0
20691,272069,false,true,M,White,Police Officer,94524,11,1,61,0,3
20706,C241464,false,true,M,White,Police Officer,93354,24,1,10,0,2
20707,1042772,false,true,F,White,Police Officer,87006,3,1,65,0,4
20710,C247548,false,true,M,White,Police Officer,,2,1,2,0,2
20713,C209186,false,true,M,Black,Police Officer,83604,74,3,9,0,2
20714,C230978,false,true,M,White,Sergeant of Police,111474,27,3,35,0,1
20715,C220190,false,true,M,White,Police Officer,,5,1,1,0,0
20718,C196637,false,true,M,White,Police Officer,96060,18,2,9,0,2
20719,C213353,false,true,M,White,Police Officer,65298,20,8,1,0,0
20720,C202110,false,true,M,Black,Police Officer,,10,2,4,0,0
20721,C189358,false,true,M,White,Police Officer,,1,1,0,0,0
20726,C240013,false,true,F,White,Lieutenant of Police,,3,1,5,0,6
20727,C181863,false,true,M,White,Police Officer,,7,1,10,0,0
20730,C198833,false,true,M,Hispanic,Police Officer,95106,9,1,9,2,5
20732,C265509,false,true,M,Hispanic,Police Officer,90024,16,2,34,0,3
20736,C228415,false,true,M,Hispanic,Police Officer,85278,17,1,12,1,1
20741,C230062,false,true,F,Hispanic,Police Officer,84450,5,1,5,0,1
20748,C181395,false,true,M,White,Police Officer,,2,1,2,0,1
20749,C186076,false,true,F,White,Police Officer / Mounted Patrol Officer,,7,2,0,0,0
20757,C180371,false,true,M,White,Police Officer,81252,14,1,4,0,1
20762,C229076,false,true,M,White,Police Officer,,11,3,5,0,0
20769,277393,false,true,M,White,Police Officer as Detective,100980,57,4,7,0,3
20772,C193591,false,true,M,White,Police Officer as Detective,102900,39,1,6,0,3
20773,C212622,false,true,M,White,Sergeant of Police,111474,17,2,55,0,6
20780,C252108,false,true,M,White,Police Officer,67326,9,4,2,0,0
20781,C149209,false,true,M,White,Police Officer,76476,6,1,2,0,0
20788,C195291,false,true,F,White,Police Officer,,6,1,0,0,0
20791,C222618,false,true,M,White,Police Officer,69264,13,1,5,0,6
20792,C218204,false,true,M,White,Police Officer,75816,30,6,5,0,7
20795,301042,false,true,M,White,Police Officer,89718,19,3,20,0,1
20798,290818,false,true,M,White,Police Officer,87006,24,2,101,0,4
20801,C145323,false,true,M,White,Police Officer,,1,1,4,0,0
20809,C234412,false,true,F,Hispanic,Police Officer,93354,14,2,31,0,15
20813,C237867,false,true,M,White,Police Officer,,4,1,0,0,4
20817,C196160,false,true,M,White,Lieutenant of Police,,27,4,0,0,1
20820,C198890,false,true,M,White,Police Officer,,4,1,5,0,6
20821,C212813,false,true,M,White,Police Officer,96060,10,1,9,0,6
20822,C217245,false,true,M,White,Police Officer,,10,3,3,0,0
20823,C193056,false,true,M,White,Police Officer,,18,1,8,1,3
20826,C208879,false,true,M,White,Explosives Tech I,110370,18,1,3,0,2
20827,C214391,false,true,F,White,Sergeant of Police,107988,14,1,33,2,8
20832,C185674,false,true,M,White,Police Officer / Mounted Patrol Officer,78822,1,1,0,0,0
20838,C196417,false,true,M,White,Police Officer,,6,2,5,0,6
20839,C199827,false,true,M,White,Police Officer,,11,3,2,0,0
20840,C224742,false,true,M,White,Lieutenant of Police,,11,2,8,0,3
20841,C226976,false,true,M,White,Police Officer,,11,1,6,0,1
20845,C245654,false,true,M,White,Police Officer as Detective,74946,2,1,0,0,1
20850,C258091,false,true,M,White,Police Officer as Detective,74946,11,2,0,0,0
20853,C200049,false,true,M,White,Sergeant of Police,,3,1,0,0,0
20854,C148260,false,true,M,White,Police Officer,67326,1,1,0,0,0
20875,1076650,false,true,M,White,Police Officer as Detective,87006,16,1,60,0,2
20876,C224700,false,true,M,White,Police Officer,78006,19,1,0,0,0
20880,C213009,false,true,F,White,Police Officer,86130,10,2,7,0,3
20882,C241538,false,true,M,White,Sergeant of Police,,4,3,1,0,1
20883,C225013,false,true,M,White,Police Officer,80736,10,2,2,0,1
20884,C202313,false,true,M,White,Sergeant of Police,111474,34,2,1,0,2
20892,C154674,false,true,M,White,Police Officer,,1,1,0,1,0
20897,C230015,false,true,M,White,Police Officer,,5,1,2,0,0
20900,C196492,false,true,M,White,Police Officer,,6,1,9,0,3
20903,C216180,false,true,M,White,Police Officer,,7,1,0,1,0
20909,C132050,false,true,M,White,Police Officer as Detective,,1,1,0,0,0
20918,C183961,false,true,M,White,Police Officer,,1,1,2,0,0
20924,C124739,false,true,M,White,Police Officer,78006,28,1,5,0,7
20932,C239707,false,true,M,White,Sergeant of Police,111474,15,2,21,0,2
20937,1021083,false,true,M,White,Sergeant of Police,93354,18,1,33,0,9
20939,C263297,false,true,M,White,Lieutenant of Police,121464,11,1,40,0,2
20943,C203585,false,true,M,White,Police Officer,,3,2,5,0,6
20955,C176630,false,true,M,White,Sergeant of Police,111474,27,1,3,0,4
20956,C227536,false,true,M,White,Police Officer,80724,15,2,7,0,5
20958,1009215,false,true,M,White,Sergeant of Police,99960,24,5,2,0,0
20959,C190526,false,true,M,White,Commander,154932,63,2,16,2,6
20965,C123543,false,true,M,White,Police Officer as Detective,,3,1,0,0,0
20966,C210299,false,true,M,White,Police Officer,,1,1,1,0,0
20968,C170889,false,true,M,White,Sergeant of Police,,8,1,2,0,1
20975,C261312,false,true,M,White,Police Officer,90024,19,11,4,0,2
20986,C203068,false,true,M,White,Sergeant of Police,75102,9,1,10,0,0
20988,C214661,false,true,M,White,Police Officer,,3,1,0,0,4
20996,C191653,false,true,M,White,Police Officer,,1,1,0,0,0
21000,C204620,false,true,M,White,Police Officer Assigned Traffic Specialist,,3,2,0,0,0
21005,C182349,false,true,M,White,Police Officer,64926,13,4,2,0,1
21006,C182326,false,true,F,White,Sergeant of Police,99960,17,2,3,0,0
21009,C247628,false,true,M,White,Police Officer,46632,22,1,13,0,6
21013,C246183,false,true,M,White,Lieutenant of Police,121464,21,1,139,2,5
21023,C197075,false,true,M,White,Police Officer as Detective,93618,5,1,5,0,2
21025,C158221,false,true,M,Black,Police Officer,,3,2,0,0,0
21026,C186101,false,true,M,Black,Police Officer,,2,1,4,0,4
21027,C259351,false,true,F,Black,Police Officer,70656,2,2,4,0,4
21030,C179757,false,true,M,Black,Police Officer,,6,3,0,0,0
21033,C221045,false,true,M,White,Police Officer Assign Youth Off,72810,7,2,0,0,1
21039,C192908,false,true,M,White,Lieutenant of Police,,5,1,2,0,2
21041,C219661,false,true,M,White,Sergeant of Police,99756,56,2,11,0,2
21065,C214573,false,true,M,White,Police Officer,75816,26,3,0,0,0
21075,C208240,false,true,M,White,Police Officer as Detective,73476,10,1,0,0,1
21086,C187118,false,true,M,Black,Captain of Police,,7,1,3,0,0
21088,C203325,false,true,M,White,Police Officer as Detective,74946,4,1,0,0,0
21095,1046388,false,true,M,Black,Police Officer,90024,21,3,16,1,5
21102,1009860,false,true,M,White,Police Officer,87006,7,1,62,0,6
21109,C205502,false,true,M,Black,Police Officer,96060,18,3,5,0,5
21112,C222890,false,true,M,White,Sergeant of Police,,2,1,2,0,1
21113,C201754,false,true,M,White,Lieutenant of Police,111474,6,1,6,4,8
21130,C230556,false,true,M,White,Police Officer,,2,1,0,1,0
21140,286041,false,true,M,Native American/Alaskan Native,Police Officer,90024,18,2,23,0,2
21145,C252212,false,true,M,Hispanic,Police Officer,93354,12,1,3,0,1
21150,C203428,false,true,M,Hispanic,Sergeant of Police,98766,64,3,21,0,0
21160,312067,false,true,M,Hispanic,Police Officer,90024,19,1,115,0,4
21168,1059068,false,true,M,White,Police Officer,87006,7,1,23,0,4
21176,C216660,false,true,M,White,Police Officer,83706,12,1,5,0,3
21178,C237763,false,true,F,Black,Police Officer,73116,6,2,2,0,1
21183,C223698,false,true,M,Black,Sergeant of Police,107988,20,2,45,1,20
21192,C218410,false,true,M,White,Police Officer,67326,30,2,2,0,1
21193,C135446,false,true,M,White,Police Officer,,1,1,0,1,0
21197,286411,false,true,M,Black,Police Officer,93354,36,6,3,0,2
21213,C182480,false,true,M,White,Sergeant of Police,99756,9,1,5,0,3
21238,270784,false,true,M,White,Sergeant of Police,,37,2,5,0,2
21240,C245884,false,true,M,White,Police Officer,90024,5,2,11,0,3
21250,C172580,false,true,M,Black,Police Officer,67326,17,6,2,0,2
21256,C220046,false,true,M,Black,Police Officer as Detective,100980,19,3,37,0,2
21258,C256658,false,true,M,Black,Gang Crimes,,11,1,0,0,0
21260,C214634,false,true,M,White,Police Officer,93354,68,1,35,0,6
21265,C185315,false,true,M,Hispanic,Police Officer Assign Youth Off,67884,26,1,1,0,0
21267,C172758,false,true,M,Hispanic,Sergeant of Police,,5,1,0,0,0
21269,C212162,false,true,M,Hispanic,Police Officer,,1,1,12,1,0
21272,C183652,false,true,M,White,Police Officer,,4,1,3,0,0
21278,C187541,false,true,M,White,Sergeant of Police,82422,17,1,5,0,6
21287,C252488,false,true,M,White,Police Officer,79926,46,1,10,0,2
21290,C232586,false,true,M,White,Police Officer,,8,1,5,0,0
21296,C243152,false,true,M,White,Police Officer as Detective,103932,12,1,8,0,1
21297,C220046,false,true,M,White,Police Officer,96072,3,1,0,0,0
21302,C190767,false,true,M,White,Police Officer,64926,10,1,2,0,2
21303,C211888,false,true,M,White,Police Officer,96060,8,1,1,1,1
21307,C143689,false,true,M,White,Police Officer,,2,2,4,0,0
21309,C242095,false,true,M,White,Captain of Police,117894,40,2,203,1,10
21311,C256005,false,true,M,White,Police Officer,93354,30,2,20,1,4
21312,C242326,false,true,M,White,Police Officer,93354,12,1,22,0,20
21314,C250557,false,true,M,White,Sergeant of Police,110370,24,1,23,1,3
21316,283823,false,true,M,White,Police Officer / Field Training Officer,98052,17,1,95,1,3
21318,1052517,false,true,M,Hispanic,Police Officer as Detective,100980,8,1,14,0,3
21328,C253759,false,true,M,Asian/Pacific,Police Officer,70656,15,3,0,0,0
21336,262907,false,true,F,White,Police Officer,82878,36,8,6,0,0
21340,C236822,false,true,M,Hispanic,Police Officer,96060,27,2,11,0,5
21349,C186898,false,true,M,White,Police Officer,,28,4,1,0,0
21351,1013160,false,true,F,White,Police Officer,87006,6,1,27,0,4
21354,C201532,false,true,M,White,Police Officer / Mounted Patrol Officer,,9,3,0,0,0
21360,C210071,false,true,M,White,Police Officer,,13,1,2,0,0
21361,C221482,false,true,M,White,Police Officer (Per Arbitration Award),,1,1,0,0,0
21364,1087616,false,true,M,White,Police Officer / Explosives Detective Canine Handler,91338,34,2,97,0,14
21365,C183668,false,true,M,White,Police Officer,80736,16,1,2,0,1
21370,C248989,false,true,M,White,Sergeant of Police,82422,29,1,6,0,1
21371,277022,false,true,M,Hispanic,Sergeant of Police,107988,26,3,49,3,3
21389,C245013,false,true,F,Hispanic,Police Officer,89718,24,4,10,0,2
21399,C222634,false,true,M,White,Police Officer,81252,10,1,3,0,1
21400,1016176,false,true,M,White,Police Officer,87006,9,1,56,0,5
21410,C185452,false,true,M,Hispanic,Sergeant of Police,90348,23,4,1,0,0
21412,C195723,false,true,M,Hispanic,Police Officer,,11,2,1,0,1
21414,C237634,false,true,M,Hispanic,Police Officer,,1,1,4,0,4
21426,C240046,false,true,M,Hispanic,Police Officer,,1,1,2,0,0
21427,C236979,false,true,M,Hispanic,Police Officer,,9,1,2,0,2
21429,C253879,false,true,M,Hispanic,Police Officer,93354,11,1,17,0,11
21430,261675,false,true,M,Hispanic,Police Officer,74328,13,2,3,0,1
21431,C247304,false,true,M,White,Police Officer,93354,22,1,15,0,4
21435,C157897,false,true,F,Hispanic,Police Officer,96060,6,1,5,0,12
21436,C227802,false,true,M,Hispanic,Police Officer,74328,10,2,6,0,2
21439,C243610,false,true,F,Hispanic,Police Officer,92316,24,3,15,0,3
21441,C208719,false,true,M,Hispanic,Sergeant of Police,102978,15,1,8,0,4
