src,dst,relationship
124,3908,C220046
124,4107,C220046
124,5075,C220046
124,5180,C220046
124,5667,C220046
124,5756,C220046
124,6260,C220046
124,6387,C220046
124,6534,C220046
124,6857,C220046
124,7514,C220046
124,7892,C220046
124,8057,C220046
124,8602,C220046
124,8655,C220046
124,9555,C220046
124,9576,C220046
124,9713,C220046
124,9784,C220046
124,10227,C220046
124,10389,C220046
124,10556,C220046
124,10986,C220046
124,11047,C220046
124,11266,C220046
124,11368,C220046
124,11537,C220046
124,11589,C220046
124,11999,C220046
124,12478,C220046
124,12788,C220046
124,12893,C220046
124,13108,C220046
124,13366,C220046
124,13401,C220046
124,13732,C220046
124,13794,C220046
124,13894,C220046
124,14034,C220046
124,16747,C220046
124,17181,C220046
124,17938,C220046
124,17987,C220046
124,18042,C220046
124,18102,C220046
124,18185,C220046
124,18360,C220046
124,19170,C220046
124,19318,C220046
124,19382,C220046
124,19447,C220046
124,19491,C220046
124,19584,C220046
124,19836,C220046
124,20171,C220046
124,20175,C220046
124,20713,C220046
124,20839,C220046
124,21256,C220046
124,21297,C220046
124,21442,C220046
124,21530,C220046
124,22000,C220046
124,22231,C220046
124,22304,C220046
124,22898,C220046
124,22944,C220046
124,23534,C220046
124,23654,C220046
124,24185,C220046
124,24340,C220046
124,24429,C220046
124,24744,C220046
124,24760,C220046
124,25352,C220046
124,25880,C220046
124,25885,C220046
124,26674,C220046
124,26774,C220046
124,26851,C220046
124,27349,C220046
124,27708,C220046
124,28556,C220046
124,29046,C220046
124,29140,C220046
124,29590,C220046
124,29640,C220046
124,29807,C220046
124,30111,C220046
124,30342,C220046
124,31390,C220046
124,31756,C220046
124,32192,C220046
220,29,C220046
220,124,C220046
220,258,C220046
220,441,C220046
220,911,C220046
220,923,C220046
220,944,C220046
220,1654,C220046
220,1956,C220046
220,2150,C220046
220,2375,C220046
220,2604,C220046
220,2978,C220046
220,3750,C220046
220,3908,C220046
220,4107,C220046
220,5075,C220046
220,5180,C220046
220,5667,C220046
220,5756,C220046
220,6260,C220046
220,6387,C220046
220,6534,C220046
220,6857,C220046
220,7514,C220046
220,7892,C220046
220,8057,C220046
220,8602,C220046
220,8655,C220046
220,9555,C220046
220,9576,C220046
220,9713,C220046
220,9784,C220046
220,10227,C220046
220,10389,C220046
220,10556,C220046
220,10986,C220046
220,11047,C220046
220,11266,C220046
220,11368,C220046
220,11537,C220046
220,11589,C220046
220,11999,C220046
220,12478,C220046
220,12788,C220046
220,12893,C220046
220,13108,C220046
220,13366,C220046
220,13401,C220046
220,13732,C220046
220,13794,C220046
220,13894,C220046
220,14034,C220046
220,16747,C220046
220,17181,C220046
220,17938,C220046
220,17987,C220046
220,18042,C220046
220,18102,C220046
220,18185,C220046
220,18360,C220046
220,19170,C220046
220,19318,C220046
220,19382,C220046
220,19447,C220046
220,19491,C220046
220,19584,C220046
220,19836,C220046
220,20171,C220046
220,20175,C220046
220,20713,C220046
220,20839,C220046
220,21256,C220046
220,21297,C220046
220,21442,C220046
220,21530,C220046
220,22000,C220046
220,22231,C220046
220,22304,C220046
220,22898,C220046
220,22944,C220046
220,23534,C220046
220,23654,C220046
220,24185,C220046
220,24340,C220046
220,24429,C220046
220,24744,C220046
220,24760,C220046
220,25352,C220046
220,25880,C220046
220,25885,C220046
220,26674,C220046
220,26774,C220046
220,26851,C220046
220,27349,C220046
220,27708,C220046
220,28556,C220046
220,29046,C220046
220,29140,C220046
220,29590,C220046
220,29640,C220046
220,29807,C220046
220,30111,C220046
220,30342,C220046
220,31390,C220046
220,31756,C220046
220,32192,C220046
258,29,C220046
258,124,C220046
258,220,C220046
258,441,C220046
258,911,C220046
258,923,C220046
258,944,C220046
258,1654,C220046
258,1956,C220046
258,2150,C220046
258,2375,C220046
258,2604,C220046
258,2978,C220046
258,3750,C220046
258,3908,C220046
258,4107,C220046
258,5075,C220046
258,5180,C220046
258,5667,C220046
258,5756,C220046
258,6260,C220046
258,6387,C220046
258,6534,C220046
258,6857,C220046
258,7514,C220046
258,7892,C220046
258,8057,C220046
258,8602,C220046
258,8655,C220046
258,9555,C220046
258,9576,C220046
258,9713,C220046
258,9784,C220046
258,10227,C220046
258,10389,C220046
258,10556,C220046
258,10986,C220046
258,11047,C220046
258,11266,C220046
258,11368,C220046
258,11537,C220046
258,11589,C220046
258,11999,C220046
258,12478,C220046
258,12788,C220046
258,12893,C220046
258,13108,C220046
258,13366,C220046
258,13401,C220046
258,13732,C220046
258,13794,C220046
258,13894,C220046
258,14034,C220046
258,16747,C220046
258,17181,C220046
258,17938,C220046
258,17987,C220046
258,18042,C220046
258,18102,C220046
258,18185,C220046
258,18360,C220046
258,19170,C220046
258,19318,C220046
258,19382,C220046
258,19447,C220046
258,19491,C220046
258,19584,C220046
258,19836,C220046
258,20171,C220046
258,20175,C220046
258,20713,C220046
258,20839,C220046
258,21256,C220046
258,21297,C220046
258,21442,C220046
258,21530,C220046
258,22000,C220046
258,22231,C220046
258,22304,C220046
258,22898,C220046
258,22944,C220046
258,23534,C220046
258,23654,C220046
258,24185,C220046
258,24340,C220046
258,24429,C220046
258,24744,C220046
258,24760,C220046
258,25352,C220046
258,25880,C220046
258,25885,C220046
258,26674,C220046
258,26774,C220046
258,26851,C220046
258,27349,C220046
258,27708,C220046
258,28556,C220046
258,29046,C220046
258,29140,C220046
258,29590,C220046
258,29640,C220046
258,29807,C220046
258,30111,C220046
258,30342,C220046
258,31390,C220046
258,31756,C220046
258,32192,C220046
441,29,C220046
441,124,C220046
441,220,C220046
441,258,C220046
441,911,C220046
441,923,C220046
441,944,C220046
441,1654,C220046
441,1956,C220046
441,2150,C220046
441,2375,C220046
441,2604,C220046
441,2978,C220046
441,3750,C220046
441,3908,C220046
441,4107,C220046
441,5075,C220046
441,5180,C220046
441,5667,C220046
441,5756,C220046
441,6260,C220046
441,6387,C220046
441,6534,C220046
441,6857,C220046
441,7514,C220046
441,7892,C220046
441,8057,C220046
441,8602,C220046
441,8655,C220046
441,9555,C220046
441,9576,C220046
441,9713,C220046
441,9784,C220046
441,10227,C220046
441,10389,C220046
441,10556,C220046
441,10986,C220046
441,11047,C220046
441,11266,C220046
441,11368,C220046
441,11537,C220046
441,11589,C220046
441,11999,C220046
441,12478,C220046
441,12788,C220046
441,12893,C220046
441,13108,C220046
441,13366,C220046
441,13401,C220046
441,13732,C220046
441,13794,C220046
441,13894,C220046
441,14034,C220046
441,16747,C220046
441,17181,C220046
441,17938,C220046
441,17987,C220046
441,18042,C220046
441,18102,C220046
441,18185,C220046
441,18360,C220046
441,19170,C220046
441,19318,C220046
441,19382,C220046
441,19447,C220046
441,19491,C220046
441,19584,C220046
441,19836,C220046
441,20171,C220046
441,20175,C220046
441,20713,C220046
441,20839,C220046
441,21256,C220046
441,21297,C220046
441,21442,C220046
441,21530,C220046
441,22000,C220046
441,22231,C220046
441,22304,C220046
441,22898,C220046
441,22944,C220046
441,23534,C220046
441,23654,C220046
441,24185,C220046
441,24340,C220046
441,24429,C220046
441,24744,C220046
441,24760,C220046
441,25352,C220046
441,25880,C220046
441,25885,C220046
441,26674,C220046
441,26774,C220046
441,26851,C220046
441,27349,C220046
441,27708,C220046
441,28556,C220046
441,29046,C220046
441,29140,C220046
441,29590,C220046
441,29640,C220046
441,29807,C220046
441,30111,C220046
441,30342,C220046
441,31390,C220046
441,31756,C220046
441,32192,C220046
911,29,C220046
911,124,C220046
911,220,C220046
911,258,C220046
911,441,C220046
911,923,C220046
911,944,C220046
911,1654,C220046
911,1956,C220046
911,2150,C220046
911,2375,C220046
911,2604,C220046
911,2978,C220046
911,3750,C220046
911,3908,C220046
911,4107,C220046
911,5075,C220046
911,5180,C220046
911,5667,C220046
911,5756,C220046
911,6260,C220046
911,6387,C220046
911,6534,C220046
911,6857,C220046
911,7514,C220046
911,7892,C220046
911,8057,C220046
911,8602,C220046
911,8655,C220046
911,9555,C220046
911,9576,C220046
911,9713,C220046
911,9784,C220046
911,10227,C220046
911,10389,C220046
911,10556,C220046
911,10986,C220046
911,11047,C220046
911,11266,C220046
911,11368,C220046
911,11537,C220046
911,11589,C220046
911,11999,C220046
911,12478,C220046
911,12788,C220046
911,12893,C220046
911,13108,C220046
911,13366,C220046
911,13401,C220046
911,13732,C220046
911,13794,C220046
911,13894,C220046
911,14034,C220046
911,16747,C220046
911,17181,C220046
911,17938,C220046
911,17987,C220046
911,18042,C220046
911,18102,C220046
911,18185,C220046
911,18360,C220046
911,19170,C220046
911,19318,C220046
911,19382,C220046
911,19447,C220046
911,19491,C220046
911,19584,C220046
911,19836,C220046
911,20171,C220046
911,20175,C220046
911,20713,C220046
911,20839,C220046
911,21256,C220046
911,21297,C220046
911,21442,C220046
911,21530,C220046
911,22000,C220046
911,22231,C220046
911,22304,C220046
911,22898,C220046
911,22944,C220046
911,23534,C220046
911,23654,C220046
911,24185,C220046
911,24340,C220046
911,24429,C220046
911,24744,C220046
911,24760,C220046
911,25352,C220046
911,25880,C220046
911,25885,C220046
911,26674,C220046
911,26774,C220046
911,26851,C220046
911,27349,C220046
911,27708,C220046
911,28556,C220046
911,29046,C220046
911,29140,C220046
911,29590,C220046
911,29640,C220046
911,29807,C220046
911,30111,C220046
911,30342,C220046
911,31390,C220046
911,31756,C220046
911,32192,C220046
923,29,C220046
923,124,C220046
923,220,C220046
923,258,C220046
923,441,C220046
923,911,C220046
923,944,C220046
923,1654,C220046
923,1956,C220046
923,2150,C220046
923,2375,C220046
923,2604,C220046
923,2978,C220046
923,3750,C220046
923,3908,C220046
923,4107,C220046
923,5075,C220046
923,5180,C220046
923,5667,C220046
923,5756,C220046
923,6260,C220046
923,6387,C220046
923,6534,C220046
923,6857,C220046
923,7514,C220046
923,7892,C220046
923,8057,C220046
923,8602,C220046
923,8655,C220046
923,9555,C220046
923,9576,C220046
923,9713,C220046
923,9784,C220046
923,10227,C220046
923,10389,C220046
923,10556,C220046
923,10986,C220046
923,11047,C220046
923,11266,C220046
923,11368,C220046
923,11537,C220046
923,11589,C220046
923,11999,C220046
923,12478,C220046
923,12788,C220046
923,12893,C220046
923,13108,C220046
923,13366,C220046
923,13401,C220046
923,13732,C220046
923,13794,C220046
923,13894,C220046
923,14034,C220046
923,16747,C220046
923,17181,C220046
923,17938,C220046
923,17987,C220046
923,18042,C220046
923,18102,C220046
923,18185,C220046
923,18360,C220046
923,19170,C220046
923,19318,C220046
923,19382,C220046
923,19447,C220046
923,19491,C220046
923,19584,C220046
923,19836,C220046
923,20171,C220046
923,20175,C220046
923,20713,C220046
923,20839,C220046
923,21256,C220046
923,21297,C220046
923,21442,C220046
923,21530,C220046
923,22000,C220046
923,22231,C220046
923,22304,C220046
923,22898,C220046
923,22944,C220046
923,23534,C220046
923,23654,C220046
923,24185,C220046
923,24340,C220046
923,24429,C220046
923,24744,C220046
923,24760,C220046
923,25352,C220046
923,25880,C220046
923,25885,C220046
923,26674,C220046
923,26774,C220046
923,26851,C220046
923,27349,C220046
923,27708,C220046
923,28556,C220046
923,29046,C220046
923,29140,C220046
923,29590,C220046
923,29640,C220046
923,29807,C220046
923,30111,C220046
923,30342,C220046
923,31390,C220046
923,31756,C220046
923,32192,C220046
944,29,C220046
944,124,C220046
944,220,C220046
944,258,C220046
944,441,C220046
944,911,C220046
944,923,C220046
944,1654,C220046
944,1956,C220046
944,2150,C220046
944,2375,C220046
944,2604,C220046
944,2978,C220046
944,3750,C220046
944,3908,C220046
944,4107,C220046
944,5075,C220046
944,5180,C220046
944,5667,C220046
944,5756,C220046
944,6260,C220046
944,6387,C220046
944,6534,C220046
944,6857,C220046
944,7514,C220046
944,7892,C220046
944,8057,C220046
944,8602,C220046
944,8655,C220046
944,9555,C220046
944,9576,C220046
944,9713,C220046
944,9784,C220046
944,10227,C220046
944,10389,C220046
944,10556,C220046
944,10986,C220046
944,11047,C220046
944,11266,C220046
944,11368,C220046
944,11537,C220046
944,11589,C220046
944,11999,C220046
944,12478,C220046
944,12788,C220046
944,12893,C220046
944,13108,C220046
944,13366,C220046
944,13401,C220046
944,13732,C220046
944,13794,C220046
944,13894,C220046
944,14034,C220046
944,16747,C220046
944,17181,C220046
944,17938,C220046
944,17987,C220046
944,18042,C220046
944,18102,C220046
944,18185,C220046
944,18360,C220046
944,19170,C220046
944,19318,C220046
944,19382,C220046
944,19447,C220046
944,19491,C220046
944,19584,C220046
944,19836,C220046
944,20171,C220046
944,20175,C220046
944,20713,C220046
944,20839,C220046
944,21256,C220046
944,21297,C220046
944,21442,C220046
944,21530,C220046
944,22000,C220046
944,22231,C220046
944,22304,C220046
944,22898,C220046
944,22944,C220046
944,23534,C220046
944,23654,C220046
944,24185,C220046
944,24340,C220046
944,24429,C220046
944,24744,C220046
944,24760,C220046
944,25352,C220046
944,25880,C220046
944,25885,C220046
944,26674,C220046
944,26774,C220046
944,26851,C220046
944,27349,C220046
944,27708,C220046
944,28556,C220046
944,29046,C220046
944,29140,C220046
944,29590,C220046
944,29640,C220046
944,29807,C220046
944,30111,C220046
944,30342,C220046
944,31390,C220046
944,31756,C220046
944,32192,C220046
1654,29,C220046
1654,124,C220046
1654,220,C220046
1654,258,C220046
1654,441,C220046
1654,911,C220046
1654,923,C220046
1654,944,C220046
1654,1956,C220046
1654,2150,C220046
1654,2375,C220046
1654,2604,C220046
1654,2978,C220046
1654,3750,C220046
1654,3908,C220046
1654,4107,C220046
1654,5075,C220046
1654,5180,C220046
1654,5667,C220046
1654,5756,C220046
1654,6260,C220046
1654,6387,C220046
1654,6534,C220046
1654,6857,C220046
1654,7514,C220046
1654,7892,C220046
1654,8057,C220046
1654,8602,C220046
1654,8655,C220046
1654,9555,C220046
1654,9576,C220046
1654,9713,C220046
1654,9784,C220046
1654,10227,C220046
1654,10389,C220046
1654,10556,C220046
1654,10986,C220046
1654,11047,C220046
1654,11266,C220046
1654,11368,C220046
1654,11537,C220046
1654,11589,C220046
1654,11999,C220046
1654,12478,C220046
1654,12788,C220046
1654,12893,C220046
1654,13108,C220046
1654,13366,C220046
1654,13401,C220046
1654,13732,C220046
1654,13794,C220046
1654,13894,C220046
1654,14034,C220046
1654,16747,C220046
1654,17181,C220046
1654,17938,C220046
1654,17987,C220046
1654,18042,C220046
1654,18102,C220046
1654,18185,C220046
1654,18360,C220046
1654,19170,C220046
1654,19318,C220046
1654,19382,C220046
1654,19447,C220046
1654,19491,C220046
1654,19584,C220046
1654,19836,C220046
1654,20171,C220046
1654,20175,C220046
1654,20713,C220046
1654,20839,C220046
1654,21256,C220046
1654,21297,C220046
1654,21442,C220046
1654,21530,C220046
1654,22000,C220046
1654,22231,C220046
1654,22304,C220046
1654,22898,C220046
1654,22944,C220046
1654,23534,C220046
1654,23654,C220046
1654,24185,C220046
1654,24340,C220046
1654,24429,C220046
1654,24744,C220046
1654,24760,C220046
1654,25352,C220046
1654,25880,C220046
1654,25885,C220046
1654,26674,C220046
1654,26774,C220046
1654,26851,C220046
1654,27349,C220046
1654,27708,C220046
1654,28556,C220046
1654,29046,C220046
1654,29140,C220046
1654,29590,C220046
1654,29640,C220046
1654,29807,C220046
1654,30111,C220046
1654,30342,C220046
1654,31390,C220046
1654,31756,C220046
1654,32192,C220046
1956,29,C220046
1956,124,C220046
1956,220,C220046
1956,258,C220046
1956,441,C220046
1956,911,C220046
1956,923,C220046
1956,944,C220046
1956,1654,C220046
1956,2150,C220046
1956,2375,C220046
1956,2604,C220046
1956,2978,C220046
1956,3750,C220046
1956,3908,C220046
1956,4107,C220046
1956,5075,C220046
1956,5180,C220046
1956,5667,C220046
1956,5756,C220046
1956,6260,C220046
1956,6387,C220046
1956,6534,C220046
1956,6857,C220046
1956,7514,C220046
1956,7892,C220046
1956,8057,C220046
1956,8602,C220046
1956,8655,C220046
1956,9555,C220046
1956,9576,C220046
1956,9713,C220046
1956,9784,C220046
1956,10227,C220046
1956,10389,C220046
1956,10556,C220046
1956,10986,C220046
1956,11047,C220046
1956,11266,C220046
1956,11368,C220046
1956,11537,C220046
1956,11589,C220046
1956,11999,C220046
1956,12478,C220046
1956,12788,C220046
1956,12893,C220046
1956,13108,C220046
1956,13366,C220046
1956,13401,C220046
1956,13732,C220046
1956,13794,C220046
1956,13894,C220046
1956,14034,C220046
1956,16747,C220046
1956,17181,C220046
1956,17938,C220046
1956,17987,C220046
1956,18042,C220046
1956,18102,C220046
1956,18185,C220046
1956,18360,C220046
1956,19170,C220046
1956,19318,C220046
1956,19382,C220046
1956,19447,C220046
1956,19491,C220046
1956,19584,C220046
1956,19836,C220046
1956,20171,C220046
1956,20175,C220046
1956,20713,C220046
1956,20839,C220046
1956,21256,C220046
1956,21297,C220046
1956,21442,C220046
1956,21530,C220046
1956,22000,C220046
1956,22231,C220046
1956,22304,C220046
1956,22898,C220046
1956,22944,C220046
1956,23534,C220046
1956,23654,C220046
1956,24185,C220046
1956,24340,C220046
1956,24429,C220046
1956,24744,C220046
1956,24760,C220046
1956,25352,C220046
1956,25880,C220046
1956,25885,C220046
1956,26674,C220046
1956,26774,C220046
1956,26851,C220046
1956,27349,C220046
1956,27708,C220046
1956,28556,C220046
1956,29046,C220046
1956,29140,C220046
1956,29590,C220046
1956,29640,C220046
1956,29807,C220046
1956,30111,C220046
1956,30342,C220046
1956,31390,C220046
1956,31756,C220046
1956,32192,C220046
2150,29,C220046
2150,124,C220046
2150,220,C220046
2150,258,C220046
2150,441,C220046
2150,911,C220046
2150,923,C220046
2150,944,C220046
2150,1654,C220046
2150,1956,C220046
2150,2375,C220046
2150,2604,C220046
2150,2978,C220046
2150,3750,C220046
2150,3908,C220046
2150,4107,C220046
2150,5075,C220046
2150,5180,C220046
2150,5667,C220046
2150,5756,C220046
2150,6260,C220046
2150,6387,C220046
2150,6534,C220046
2150,6857,C220046
2150,7514,C220046
2150,7892,C220046
2150,8057,C220046
2150,8602,C220046
2150,8655,C220046
2150,9555,C220046
2150,9576,C220046
2150,9713,C220046
2150,9784,C220046
2150,10227,C220046
2150,10389,C220046
2150,10556,C220046
2150,10986,C220046
2150,11047,C220046
2150,11266,C220046
2150,11368,C220046
2150,11537,C220046
2150,11589,C220046
2150,11999,C220046
2150,12478,C220046
2150,12788,C220046
2150,12893,C220046
2150,13108,C220046
2150,13366,C220046
2150,13401,C220046
2150,13732,C220046
2150,13794,C220046
2150,13894,C220046
2150,14034,C220046
2150,16747,C220046
2150,17181,C220046
2150,17938,C220046
2150,17987,C220046
2150,18042,C220046
2150,18102,C220046
2150,18185,C220046
2150,18360,C220046
2150,19170,C220046
2150,19318,C220046
2150,19382,C220046
2150,19447,C220046
2150,19491,C220046
2150,19584,C220046
2150,19836,C220046
2150,20171,C220046
2150,20175,C220046
2150,20713,C220046
2150,20839,C220046
2150,21256,C220046
2150,21297,C220046
2150,21442,C220046
2150,21530,C220046
2150,22000,C220046
2150,22231,C220046
2150,22304,C220046
2150,22898,C220046
2150,22944,C220046
2150,23534,C220046
2150,23654,C220046
2150,24185,C220046
2150,24340,C220046
2150,24429,C220046
2150,24744,C220046
2150,24760,C220046
2150,25352,C220046
2150,25880,C220046
2150,25885,C220046
2150,26674,C220046
2150,26774,C220046
2150,26851,C220046
2150,27349,C220046
2150,27708,C220046
2150,28556,C220046
2150,29046,C220046
2150,29140,C220046
2150,29590,C220046
2150,29640,C220046
2150,29807,C220046
2150,30111,C220046
2150,30342,C220046
2150,31390,C220046
2150,31756,C220046
2150,32192,C220046
2375,29,C220046
2375,124,C220046
2375,220,C220046
2375,258,C220046
2375,441,C220046
2375,911,C220046
2375,923,C220046
2375,944,C220046
2375,1654,C220046
2375,1956,C220046
2375,2150,C220046
2375,2604,C220046
2375,2978,C220046
2375,3750,C220046
2375,3908,C220046
2375,4107,C220046
2375,5075,C220046
2375,5180,C220046
2375,5667,C220046
2375,5756,C220046
2375,6260,C220046
2375,6387,C220046
2375,6534,C220046
2375,6857,C220046
2375,7514,C220046
2375,7892,C220046
2375,8057,C220046
2375,8602,C220046
2375,8655,C220046
2375,9555,C220046
2375,9576,C220046
2375,9713,C220046
2375,9784,C220046
2375,10227,C220046
2375,10389,C220046
2375,10556,C220046
2375,10986,C220046
2375,11047,C220046
2375,11266,C220046
2375,11368,C220046
2375,11537,C220046
2375,11589,C220046
2375,11999,C220046
2375,12478,C220046
2375,12788,C220046
2375,12893,C220046
2375,13108,C220046
2375,13366,C220046
2375,13401,C220046
2375,13732,C220046
2375,13794,C220046
2375,13894,C220046
2375,14034,C220046
2375,16747,C220046
2375,17181,C220046
2375,17938,C220046
2375,17987,C220046
2375,18042,C220046
2375,18102,C220046
2375,18185,C220046
2375,18360,C220046
2375,19170,C220046
2375,19318,C220046
2375,19382,C220046
2375,19447,C220046
2375,19491,C220046
2375,19584,C220046
2375,19836,C220046
2375,20171,C220046
2375,20175,C220046
2375,20713,C220046
2375,20839,C220046
2375,21256,C220046
2375,21297,C220046
2375,21442,C220046
2375,21530,C220046
2375,22000,C220046
2375,22231,C220046
2375,22304,C220046
2375,22898,C220046
2375,22944,C220046
2375,23534,C220046
2375,23654,C220046
2375,24185,C220046
2375,24340,C220046
2375,24429,C220046
2375,24744,C220046
2375,24760,C220046
2375,25352,C220046
2375,25880,C220046
2375,25885,C220046
2375,26674,C220046
2375,26774,C220046
2375,26851,C220046
2375,27349,C220046
2375,27708,C220046
2375,28556,C220046
2375,29046,C220046
2375,29140,C220046
2375,29590,C220046
2375,29640,C220046
2375,29807,C220046
2375,30111,C220046
2375,30342,C220046
2375,31390,C220046
2375,31756,C220046
2375,32192,C220046
2604,29,C220046
2604,124,C220046
2604,220,C220046
2604,258,C220046
2604,441,C220046
2604,911,C220046
2604,923,C220046
2604,944,C220046
2604,1654,C220046
2604,1956,C220046
2604,2150,C220046
2604,2375,C220046
2604,2978,C220046
2604,3750,C220046
2604,3908,C220046
2604,4107,C220046
2604,5075,C220046
2604,5180,C220046
2604,5667,C220046
2604,5756,C220046
2604,6260,C220046
2604,6387,C220046
2604,6534,C220046
2604,6857,C220046
2604,7514,C220046
2604,7892,C220046
2604,8057,C220046
2604,8602,C220046
2604,8655,C220046
2604,9555,C220046
2604,9576,C220046
2604,9713,C220046
2604,9784,C220046
2604,10227,C220046
2604,10389,C220046
2604,10556,C220046
2604,10986,C220046
2604,11047,C220046
2604,11266,C220046
2604,11368,C220046
2604,11537,C220046
2604,11589,C220046
2604,11999,C220046
2604,12478,C220046
2604,12788,C220046
2604,12893,C220046
2604,13108,C220046
2604,13366,C220046
2604,13401,C220046
2604,13732,C220046
2604,13794,C220046
2604,13894,C220046
2604,14034,C220046
2604,16747,C220046
2604,17181,C220046
2604,17938,C220046
2604,17987,C220046
2604,18042,C220046
2604,18102,C220046
2604,18185,C220046
2604,18360,C220046
2604,19170,C220046
2604,19318,C220046
2604,19382,C220046
2604,19447,C220046
2604,19491,C220046
2604,19584,C220046
2604,19836,C220046
2604,20171,C220046
2604,20175,C220046
2604,20713,C220046
2604,20839,C220046
2604,21256,C220046
2604,21297,C220046
2604,21442,C220046
2604,21530,C220046
2604,22000,C220046
2604,22231,C220046
2604,22304,C220046
2604,22898,C220046
2604,22944,C220046
2604,23534,C220046
2604,23654,C220046
2604,24185,C220046
2604,24340,C220046
2604,24429,C220046
2604,24744,C220046
2604,24760,C220046
2604,25352,C220046
2604,25880,C220046
2604,25885,C220046
2604,26674,C220046
2604,26774,C220046
2604,26851,C220046
2604,27349,C220046
2604,27708,C220046
2604,28556,C220046
2604,29046,C220046
2604,29140,C220046
2604,29590,C220046
2604,29640,C220046
2604,29807,C220046
2604,30111,C220046
2604,30342,C220046
2604,31390,C220046
2604,31756,C220046
2604,32192,C220046
2978,29,C220046
2978,124,C220046
2978,220,C220046
2978,258,C220046
2978,441,C220046
2978,911,C220046
2978,923,C220046
2978,944,C220046
2978,1654,C220046
2978,1956,C220046
2978,2150,C220046
2978,2375,C220046
2978,2604,C220046
2978,3750,C220046
2978,3908,C220046
2978,4107,C220046
2978,5075,C220046
2978,5180,C220046
2978,5667,C220046
2978,5756,C220046
2978,6260,C220046
2978,6387,C220046
2978,6534,C220046
2978,6857,C220046
2978,7514,C220046
2978,7892,C220046
2978,8057,C220046
2978,8602,C220046
2978,8655,C220046
2978,9555,C220046
2978,9576,C220046
2978,9713,C220046
2978,9784,C220046
2978,10227,C220046
2978,10389,C220046
2978,10556,C220046
2978,10986,C220046
2978,11047,C220046
2978,11266,C220046
2978,11368,C220046
2978,11537,C220046
2978,11589,C220046
2978,11999,C220046
2978,12478,C220046
2978,12788,C220046
2978,12893,C220046
2978,13108,C220046
2978,13366,C220046
2978,13401,C220046
2978,13732,C220046
2978,13794,C220046
2978,13894,C220046
2978,14034,C220046
2978,16747,C220046
2978,17181,C220046
2978,17938,C220046
2978,17987,C220046
2978,18042,C220046
2978,18102,C220046
2978,18185,C220046
2978,18360,C220046
2978,19170,C220046
2978,19318,C220046
2978,19382,C220046
2978,19447,C220046
2978,19491,C220046
2978,19584,C220046
2978,19836,C220046
2978,20171,C220046
2978,20175,C220046
2978,20713,C220046
2978,20839,C220046
2978,21256,C220046
2978,21297,C220046
2978,21442,C220046
2978,21530,C220046
2978,22000,C220046
2978,22231,C220046
2978,22304,C220046
2978,22898,C220046
2978,22944,C220046
2978,23534,C220046
2978,23654,C220046
2978,24185,C220046
2978,24340,C220046
2978,24429,C220046
2978,24744,C220046
2978,24760,C220046
2978,25352,C220046
2978,25880,C220046
2978,25885,C220046
2978,26674,C220046
2978,26774,C220046
2978,26851,C220046
2978,27349,C220046
2978,27708,C220046
2978,28556,C220046
2978,29046,C220046
2978,29140,C220046
2978,29590,C220046
2978,29640,C220046
2978,29807,C220046
2978,30111,C220046
2978,30342,C220046
2978,31390,C220046
2978,31756,C220046
2978,32192,C220046
3750,29,C220046
3750,124,C220046
3750,220,C220046
3750,258,C220046
3750,441,C220046
3750,911,C220046
3750,923,C220046
3750,944,C220046
3750,1654,C220046
3750,1956,C220046
3750,2150,C220046
3750,2375,C220046
3750,2604,C220046
3750,2978,C220046
3750,3908,C220046
3750,4107,C220046
3750,5075,C220046
3750,5180,C220046
3750,5667,C220046
3750,5756,C220046
3750,6260,C220046
3750,6387,C220046
3750,6534,C220046
3750,6857,C220046
3750,7514,C220046
3750,7892,C220046
3750,8057,C220046
3750,8602,C220046
3750,8655,C220046
3750,9555,C220046
3750,9576,C220046
3750,9713,C220046
3750,9784,C220046
3750,10227,C220046
3750,10389,C220046
3750,10556,C220046
3750,10986,C220046
3750,11047,C220046
3750,11266,C220046
3750,11368,C220046
3750,11537,C220046
3750,11589,C220046
3750,11999,C220046
3750,12478,C220046
3750,12788,C220046
3750,12893,C220046
3750,13108,C220046
3750,13366,C220046
3750,13401,C220046
3750,13732,C220046
3750,13794,C220046
3750,13894,C220046
3750,14034,C220046
3750,16747,C220046
3750,17181,C220046
3750,17938,C220046
3750,17987,C220046
3750,18042,C220046
3750,18102,C220046
3750,18185,C220046
3750,18360,C220046
3750,19170,C220046
3750,19318,C220046
3750,19382,C220046
3750,19447,C220046
3750,19491,C220046
3750,19584,C220046
3750,19836,C220046
3750,20171,C220046
3750,20175,C220046
3750,20713,C220046
3750,20839,C220046
3750,21256,C220046
3750,21297,C220046
3750,21442,C220046
3750,21530,C220046
3750,22000,C220046
3750,22231,C220046
3750,22304,C220046
3750,22898,C220046
3750,22944,C220046
3750,23534,C220046
3750,23654,C220046
3750,24185,C220046
3750,24340,C220046
3750,24429,C220046
3750,24744,C220046
3750,24760,C220046
3750,25352,C220046
3750,25880,C220046
3750,25885,C220046
3750,26674,C220046
3750,26774,C220046
3750,26851,C220046
3750,27349,C220046
3750,27708,C220046
3750,28556,C220046
3750,29046,C220046
3750,29140,C220046
3750,29590,C220046
3750,29640,C220046
3750,29807,C220046
3750,30111,C220046
3750,30342,C220046
3750,31390,C220046
