src,dst,relationship
22283,17077,1053605
22283,20264,1053605
22283,20728,1053605
22283,21362,1053605
22283,21453,1053605
22283,23215,1053605
22283,23461,1053605
22283,24446,1053605
22283,25678,1053605
22283,28257,1053605
22283,29063,1053605
22283,30127,1053605
22283,31648,1053605
22283,31918,1053605
23215,1900,1053605
23215,3497,1053605
23215,3982,1053605
23215,4447,1053605
23215,5439,1053605
23215,6865,1053605
23215,7330,1053605
23215,13313,1053605
23215,14790,1053605
23215,16615,1053605
23215,16859,1053605
23215,17077,1053605
23215,20264,1053605
23215,20728,1053605
23215,21362,1053605
23215,21453,1053605
23215,22283,1053605
23215,23461,1053605
23215,24446,1053605
23215,25678,1053605
23215,28257,1053605
23215,29063,1053605
23215,30127,1053605
23215,31648,1053605
23215,31918,1053605
23461,1900,1053605
23461,3497,1053605
23461,3982,1053605
23461,4447,1053605
23461,5439,1053605
23461,6865,1053605
23461,7330,1053605
23461,13313,1053605
23461,14790,1053605
23461,16615,1053605
23461,16859,1053605
23461,17077,1053605
23461,20264,1053605
23461,20728,1053605
23461,21362,1053605
23461,21453,1053605
23461,22283,1053605
23461,23215,1053605
23461,24446,1053605
23461,25678,1053605
23461,28257,1053605
23461,29063,1053605
23461,30127,1053605
23461,31648,1053605
23461,31918,1053605
24446,1900,1053605
24446,3497,1053605
24446,3982,1053605
24446,4447,1053605
24446,5439,1053605
24446,6865,1053605
24446,7330,1053605
24446,13313,1053605
24446,14790,1053605
24446,16615,1053605
24446,16859,1053605
24446,17077,1053605
24446,20264,1053605
24446,20728,1053605
24446,21362,1053605
24446,21453,1053605
24446,22283,1053605
24446,23215,1053605
24446,23461,1053605
24446,25678,1053605
24446,28257,1053605
24446,29063,1053605
24446,30127,1053605
24446,31648,1053605
24446,31918,1053605
25678,1900,1053605
25678,3497,1053605
25678,3982,1053605
25678,4447,1053605
25678,5439,1053605
25678,6865,1053605
25678,7330,1053605
25678,13313,1053605
25678,14790,1053605
25678,16615,1053605
25678,16859,1053605
25678,17077,1053605
25678,20264,1053605
25678,20728,1053605
25678,21362,1053605
25678,21453,1053605
25678,22283,1053605
25678,23215,1053605
25678,23461,1053605
25678,24446,1053605
25678,28257,1053605
25678,29063,1053605
25678,30127,1053605
25678,31648,1053605
25678,31918,1053605
28257,1900,1053605
28257,3497,1053605
28257,3982,1053605
28257,4447,1053605
28257,5439,1053605
28257,6865,1053605
28257,7330,1053605
28257,13313,1053605
28257,14790,1053605
28257,16615,1053605
28257,16859,1053605
28257,17077,1053605
28257,20264,1053605
28257,20728,1053605
28257,21362,1053605
28257,21453,1053605
28257,22283,1053605
28257,23215,1053605
28257,23461,1053605
28257,24446,1053605
28257,25678,1053605
28257,29063,1053605
28257,30127,1053605
28257,31648,1053605
28257,31918,1053605
29063,1900,1053605
29063,3497,1053605
29063,3982,1053605
29063,4447,1053605
29063,5439,1053605
29063,6865,1053605
29063,7330,1053605
29063,13313,1053605
29063,14790,1053605
29063,16615,1053605
29063,16859,1053605
29063,17077,1053605
29063,20264,1053605
29063,20728,1053605
29063,21362,1053605
29063,21453,1053605
29063,22283,1053605
29063,23215,1053605
29063,23461,1053605
29063,24446,1053605
29063,25678,1053605
29063,28257,1053605
29063,30127,1053605
29063,31648,1053605
29063,31918,1053605
30127,1900,1053605
30127,3497,1053605
30127,3982,1053605
30127,4447,1053605
30127,5439,1053605
30127,6865,1053605
30127,7330,1053605
30127,13313,1053605
30127,14790,1053605
30127,16615,1053605
30127,16859,1053605
30127,17077,1053605
30127,20264,1053605
30127,20728,1053605
30127,21362,1053605
30127,21453,1053605
30127,22283,1053605
30127,23215,1053605
30127,23461,1053605
30127,24446,1053605
30127,25678,1053605
30127,28257,1053605
30127,29063,1053605
30127,31648,1053605
30127,31918,1053605
31648,1900,1053605
31648,3497,1053605
31648,3982,1053605
31648,4447,1053605
31648,5439,1053605
31648,6865,1053605
31648,7330,1053605
31648,13313,1053605
31648,14790,1053605
31648,16615,1053605
31648,16859,1053605
31648,17077,1053605
31648,20264,1053605
31648,20728,1053605
31648,21362,1053605
31648,21453,1053605
31648,22283,1053605
31648,23215,1053605
31648,23461,1053605
31648,24446,1053605
31648,25678,1053605
31648,28257,1053605
31648,29063,1053605
31648,30127,1053605
31648,31918,1053605
31918,1900,1053605
31918,3497,1053605
31918,3982,1053605
31918,4447,1053605
31918,5439,1053605
31918,6865,1053605
31918,7330,1053605
31918,13313,1053605
31918,14790,1053605
31918,16615,1053605
31918,16859,1053605
31918,17077,1053605
31918,20264,1053605
31918,20728,1053605
31918,21362,1053605
31918,21453,1053605
31918,22283,1053605
31918,23215,1053605
31918,23461,1053605
31918,24446,1053605
31918,25678,1053605
31918,28257,1053605
31918,29063,1053605
31918,30127,1053605
31918,31648,1053605
31855,32316,1053760
32316,31855,1053760
1460,1752,1053767
1460,18393,1053767
1752,1460,1053767
1752,18393,1053767
18393,1460,1053767
18393,1752,1053767
16409,31903,1054687
16409,31925,1054687
31903,16409,1054687
31903,31925,1054687
31925,16409,1054687
31925,31903,1054687
10560,17780,1054856
17780,10560,1054856
3785,12883,1055529
12883,3785,1055529
25194,25198,1055737
25198,25194,1055737
22068,27888,1055746
27888,22068,1055746
11096,16130,1055801
16130,11096,1055801
12678,15228,1057072
15228,12678,1057072
16,13021,1057173
13021,16,1057173
27545,29144,1057187
29144,27545,1057187
3068,13825,1057341
13825,3068,1057341
5930,6599,1057683
6599,5930,1057683
5059,32262,1057766
32262,5059,1057766
18842,25782,1057840
25782,18842,1057840
6301,15558,1058011
6301,31831,1058011
15558,6301,1058011
15558,31831,1058011
31831,6301,1058011
31831,15558,1058011
2409,7566,1058653
7566,2409,1058653
19686,22207,1059387
22207,19686,1059387
309,6075,1059789
6075,309,1059789
8428,26304,1059986
26304,8428,1059986
11011,28528,1060226
28528,11011,1060226
12934,23913,1060778
23913,12934,1060778
8072,29156,1060788
29156,8072,1060788
2989,19407,1062905
19407,2989,1062905
11224,23773,1062956
23773,11224,1062956
5571,29540,1064419
29540,5571,1064419
14215,23144,1064683
23144,14215,1064683
8315,28216,1065812
28216,8315,1065812
2403,7028,1065857
2403,11352,1065857
2403,22229,1065857
7028,2403,1065857
7028,11352,1065857
7028,22229,1065857
11352,2403,1065857
11352,7028,1065857
11352,22229,1065857
22229,2403,1065857
22229,7028,1065857
22229,11352,1065857
1716,6224,1066710
6224,1716,1066710
14696,31925,1066961
31925,14696,1066961
14443,14903,1067091
14443,27226,1067091
14443,29772,1067091
14903,14443,1067091
14903,27226,1067091
14903,29772,1067091
27226,14443,1067091
27226,14903,1067091
27226,29772,1067091
29772,14443,1067091
29772,14903,1067091
29772,27226,1067091
20337,29726,1068062
29726,20337,1068062
15456,32021,1068518
32021,15456,1068518
135,24320,1068999
24320,135,1068999
10648,31964,1069466
31964,10648,1069466
8509,29104,1069563
29104,8509,1069563
24914,28180,1069745
28180,24914,1069745
21180,29200,1070099
29200,21180,1070099
8025,19219,1070179
19219,8025,1070179
7244,11900,1071553
11900,7244,1071553
14793,22753,1071631
22753,14793,1071631
22602,30059,1071952
30059,22602,1071952
16255,21227,1071968
21227,16255,1071968
2363,13352,1072644
2363,31299,1072644
13352,2363,1072644
13352,31299,1072644
31299,2363,1072644
31299,13352,1072644
1097,20056,1073260
20056,1097,1073260
1435,9088,1073506
1435,31660,1073506
9088,1435,1073506
9088,31660,1073506
31660,1435,1073506
31660,9088,1073506
9316,17721,1073693
17721,9316,1073693
6227,17528,1073863
17528,6227,1073863
3984,31542,1073911
31542,3984,1073911
5558,15841,1074231
15841,5558,1074231
3711,24845,1074520
24845,3711,1074520
15574,22765,1074527
22765,15574,1074527
2849,2981,1075047
2981,2849,1075047
21444,28716,1075106
28716,21444,1075106
8766,14183,1075774
8766,24028,1075774
14183,8766,1075774
14183,24028,1075774
24028,8766,1075774
24028,14183,1075774
5412,13415,1076214
5412,13585,1076214
5412,18510,1076214
13415,5412,1076214
13415,13585,1076214
13415,18510,1076214
13585,5412,1076214
13585,13415,1076214
13585,18510,1076214
18510,5412,1076214
18510,13415,1076214
18510,13585,1076214
1578,21230,1076446
21230,1578,1076446
29399,32185,1077232
32185,29399,1077232
5674,24268,1078013
24268,5674,1078013
2363,13352,1078192
13352,2363,1078192
9001,17142,1078329
9001,18679,1078329
9001,23959,1078329
9001,29015,1078329
17142,9001,1078329
17142,18679,1078329
17142,23959,1078329
17142,29015,1078329
18679,9001,1078329
18679,17142,1078329
18679,23959,1078329
18679,29015,1078329
23959,9001,1078329
23959,17142,1078329
23959,18679,1078329
23959,29015,1078329
29015,9001,1078329
29015,17142,1078329
29015,18679,1078329
29015,23959,1078329
14356,29081,1078474
29081,14356,1078474
24658,29487,1078888
29487,24658,1078888
6005,16977,1079361
16977,6005,1079361
12268,23577,1079893
23577,12268,1079893
17518,26076,1080044
26076,17518,1080044
20724,24469,1080663
24469,20724,1080663
11899,19650,1081187
11899,28785,1081187
19650,11899,1081187
19650,28785,1081187
28785,11899,1081187
28785,19650,1081187
7098,10128,1081565
7098,31552,1081565
10128,7098,1081565
10128,31552,1081565
31552,7098,1081565
31552,10128,1081565
9088,19376,1081772
9088,25917,1081772
9088,29310,1081772
9088,29642,1081772
19376,9088,1081772
19376,25917,1081772
19376,29310,1081772
19376,29642,1081772
25917,9088,1081772
25917,19376,1081772
25917,29310,1081772
25917,29642,1081772
29310,9088,1081772
29310,19376,1081772
29310,25917,1081772
29310,29642,1081772
29642,9088,1081772
29642,19376,1081772
29642,25917,1081772
29642,29310,1081772
19751,24258,1082339
24258,19751,1082339
2558,21873,1082616
21873,2558,1082616
2815,15420,1082770
2815,20236,1082770
2815,23425,1082770
2815,30649,1082770
2815,31339,1082770
15420,2815,1082770
15420,20236,1082770
15420,23425,1082770
15420,30649,1082770
15420,31339,1082770
20236,2815,1082770
20236,15420,1082770
20236,23425,1082770
20236,30649,1082770
20236,31339,1082770
23425,2815,1082770
23425,15420,1082770
23425,20236,1082770
23425,30649,1082770
23425,31339,1082770
30649,2815,1082770
30649,15420,1082770
30649,20236,1082770
30649,23425,1082770
30649,31339,1082770
31339,2815,1082770
31339,15420,1082770
31339,20236,1082770
31339,23425,1082770
31339,30649,1082770
327,14294,1082951
327,15228,1082951
14294,327,1082951
14294,15228,1082951
15228,327,1082951
15228,14294,1082951
23429,27994,1083265
27994,23429,1083265
6864,11117,1083365
6864,13370,1083365
11117,6864,1083365
11117,13370,1083365
13370,6864,1083365
13370,11117,1083365
16536,19003,1083696
19003,16536,1083696
13127,25355,1083740
25355,13127,1083740
6804,21982,1084043
21982,6804,1084043
9805,17741,1084093
17741,9805,1084093
17569,30852,1084117
30852,17569,1084117
19390,20300,1084135
20300,19390,1084135
9175,29304,1084519
29304,9175,1084519
24904,31439,1084693
31439,24904,1084693
17885,22867,1085260
22867,17885,1085260
9299,21804,1085538
21804,9299,1085538
3616,11075,1086286
11075,3616,1086286
10212,18550,1086323
18550,10212,1086323
4192,7611,1086351
4192,26678,1086351
7611,4192,1086351
7611,26678,1086351
26678,4192,1086351
26678,7611,1086351
12750,23847,1086798
23847,12750,1086798
10466,24808,1086939
24808,10466,1086939
5405,24772,259088
24772,5405,259088
5829,20792,259152
20792,5829,259152
200,1210,259216
200,4122,259216
200,8062,259216
200,11803,259216
200,12767,259216
200,13573,259216
200,14638,259216
200,19797,259216
200,22372,259216
200,25795,259216
200,27945,259216
200,29841,259216
200,30511,259216
1210,200,259216
1210,4122,259216
1210,8062,259216
1210,11803,259216
1210,12767,259216
1210,13573,259216
1210,14638,259216
1210,19797,259216
1210,22372,259216
1210,25795,259216
1210,27945,259216
1210,29841,259216
1210,30511,259216
4122,200,259216
4122,1210,259216
4122,8062,259216
4122,11803,259216
4122,12767,259216
4122,13573,259216
4122,14638,259216
4122,19797,259216
4122,22372,259216
4122,25795,259216
4122,27945,259216
4122,29841,259216
4122,30511,259216
8062,200,259216
8062,1210,259216
8062,4122,259216
8062,11803,259216
8062,12767,259216
8062,13573,259216
8062,14638,259216
8062,19797,259216
8062,22372,259216
8062,25795,259216
8062,27945,259216
8062,29841,259216
8062,30511,259216
11803,200,259216
11803,1210,259216
11803,4122,259216
11803,8062,259216
11803,12767,259216
11803,13573,259216
11803,14638,259216
11803,19797,259216
11803,22372,259216
11803,25795,259216
11803,27945,259216
11803,29841,259216
11803,30511,259216
12767,200,259216
12767,1210,259216
12767,4122,259216
12767,8062,259216
12767,11803,259216
12767,13573,259216
12767,14638,259216
12767,19797,259216
12767,22372,259216
12767,25795,259216
12767,27945,259216
12767,29841,259216
12767,30511,259216
13573,200,259216
13573,1210,259216
13573,4122,259216
13573,8062,259216
13573,11803,259216
13573,12767,259216
13573,14638,259216
13573,19797,259216
13573,22372,259216
13573,25795,259216
13573,27945,259216
13573,29841,259216
13573,30511,259216
14638,200,259216
14638,1210,259216
14638,4122,259216
14638,8062,259216
14638,11803,259216
14638,12767,259216
14638,13573,259216
14638,19797,259216
14638,22372,259216
14638,25795,259216
14638,27945,259216
14638,29841,259216
14638,30511,259216
19797,200,259216
19797,1210,259216
19797,4122,259216
19797,8062,259216
19797,11803,259216
19797,12767,259216
19797,13573,259216
19797,14638,259216
19797,22372,259216
19797,25795,259216
19797,27945,259216
19797,29841,259216
19797,30511,259216
22372,200,259216
22372,1210,259216
22372,4122,259216
22372,8062,259216
22372,11803,259216
22372,12767,259216
22372,13573,259216
22372,14638,259216
22372,19797,259216
22372,25795,259216
22372,27945,259216
22372,29841,259216
22372,30511,259216
25795,200,259216
25795,1210,259216
25795,4122,259216
25795,8062,259216
25795,11803,259216
25795,12767,259216
25795,13573,259216
25795,14638,259216
25795,19797,259216
25795,22372,259216
25795,27945,259216
25795,29841,259216
25795,30511,259216
27945,200,259216
27945,1210,259216
27945,4122,259216
27945,8062,259216
27945,11803,259216
27945,12767,259216
27945,13573,259216
27945,14638,259216
27945,19797,259216
27945,22372,259216
27945,25795,259216
27945,29841,259216
27945,30511,259216
29841,200,259216
29841,1210,259216
29841,4122,259216
29841,8062,259216
29841,11803,259216
29841,12767,259216
29841,13573,259216
29841,14638,259216
29841,19797,259216
29841,22372,259216
29841,25795,259216
29841,27945,259216
29841,30511,259216
30511,200,259216
30511,1210,259216
30511,4122,259216
30511,8062,259216
30511,11803,259216
30511,12767,259216
30511,13573,259216
30511,14638,259216
30511,19797,259216
30511,22372,259216
30511,25795,259216
30511,27945,259216
30511,29841,259216
1564,9712,259254
9712,1564,259254
4592,26421,259442
4592,30978,259442
26421,4592,259442
26421,30978,259442
30978,4592,259442
30978,26421,259442
11778,27694,259462
27694,11778,259462
20564,30925,259648
30925,20564,259648
6689,27287,259667
27287,6689,259667
4599,9712,260104
4599,19500,260104
9712,4599,260104
9712,19500,260104
19500,4599,260104
19500,9712,260104
25262,28807,260120
28807,25262,260120
9491,31328,260197
31328,9491,260197
9600,13814,260847
9600,19217,260847
13814,9600,260847
13814,19217,260847
19217,9600,260847
19217,13814,260847
17306,27417,260848
17306,28218,260848
27417,17306,260848
27417,28218,260848
28218,17306,260848
28218,27417,260848
30054,30707,261176
30707,30054,261176
4481,14086,261221
14086,4481,261221
10556,17775,261408
10556,26919,261408
17775,10556,261408
17775,26919,261408
26919,10556,261408
26919,17775,261408
26531,27062,261412
27062,26531,261412
10068,15685,261717
15685,10068,261717
16544,25364,262455
25364,16544,262455
23658,25691,262607
25691,23658,262607
16710,18679,262824
18679,16710,262824
1241,7130,262843
1241,13359,262843
7130,1241,262843
7130,13359,262843
13359,1241,262843
13359,7130,262843
11705,19687,263608
19687,11705,263608
609,19920,263843
19920,609,263843
7900,29207,263884
29207,7900,263884
24740,29842,263967
24740,32265,263967
29842,24740,263967
29842,32265,263967
32265,24740,263967
32265,29842,263967
14267,19155,263971
19155,14267,263971
2576,4733,264027
2576,14895,264027
2576,16317,264027
4733,2576,264027
4733,14895,264027
4733,16317,264027
14895,2576,264027
14895,4733,264027
14895,16317,264027
16317,2576,264027
16317,4733,264027
16317,14895,264027
17606,28897,264304
28897,17606,264304
19751,20644,264362
20644,19751,264362
3280,29041,264632
29041,3280,264632
3626,8350,264655
3626,9300,264655
3626,17485,264655
3626,20816,264655
3626,25721,264655
3626,27499,264655
8350,3626,264655
8350,9300,264655
8350,17485,264655
8350,20816,264655
8350,25721,264655
8350,27499,264655
9300,3626,264655
9300,8350,264655
9300,17485,264655
9300,20816,264655
9300,25721,264655
9300,27499,264655
17485,3626,264655
17485,8350,264655
17485,9300,264655
17485,20816,264655
17485,25721,264655
17485,27499,264655
20816,3626,264655
20816,8350,264655
20816,9300,264655
20816,17485,264655
20816,25721,264655
20816,27499,264655
25721,3626,264655
25721,8350,264655
25721,9300,264655
25721,17485,264655
25721,20816,264655
25721,27499,264655
27499,3626,264655
27499,8350,264655
27499,9300,264655
27499,17485,264655
27499,20816,264655
27499,25721,264655
7172,21654,264853
21654,7172,264853
13015,31018,264875
13015,32428,264875
31018,13015,264875
31018,32428,264875
32428,13015,264875
32428,31018,264875
28560,31229,264928
31229,28560,264928
4884,27339,264942
27339,4884,264942
10007,23448,265084
23448,10007,265084
5653,10730,265256
5653,12278,265256
5653,13064,265256
10730,5653,265256
10730,12278,265256
10730,13064,265256
12278,5653,265256
12278,10730,265256
12278,13064,265256
13064,5653,265256
13064,10730,265256
13064,12278,265256
3618,9838,265581
3618,22189,265581
9838,3618,265581
9838,22189,265581
22189,3618,265581
22189,9838,265581
8606,11830,265689
11830,8606,265689
22011,26168,265795
26168,22011,265795
15956,25962,265804
15956,28411,265804
25962,15956,265804
25962,28411,265804
28411,15956,265804
28411,25962,265804
15228,18894,265949
18894,15228,265949
5165,28516,266035
28516,5165,266035
9777,14752,266083
14752,9777,266083
18985,26675,266250
26675,18985,266250
7391,14634,266279
14634,7391,266279
16305,24301,267081
24301,16305,267081
4045,24161,267319
24161,4045,267319
8968,10774,267478
8968,12391,267478
10774,8968,267478
10774,12391,267478
12391,8968,267478
12391,10774,267478
6823,23477,267497
23477,6823,267497
7909,13398,267718
13398,7909,267718
3556,5189,267840
3556,25507,267840
5189,3556,267840
5189,25507,267840
25507,3556,267840
25507,5189,267840
8134,13406,268353
13406,8134,268353
21974,26675,268370
26675,21974,268370
24552,24553,268507
24553,24552,268507
14279,14616,268516
14616,14279,268516
6373,18031,268580
18031,6373,268580
17506,32138,268908
32138,17506,268908
2386,9962,269234
2386,18985,269234
9962,2386,269234
9962,18985,269234
18985,2386,269234
18985,9962,269234
5623,5624,269262
5624,5623,269262
422,12147,269326
12147,422,269326
12332,29180,269507
29180,12332,269507
4587,7404,269516
4587,14376,269516
7404,4587,269516
7404,14376,269516
14376,4587,269516
14376,7404,269516
6059,14773,270053
14773,6059,270053
15153,28958,270143
28958,15153,270143
12756,14676,270207
14676,12756,270207
22904,25881,270327
22904,29268,270327
25881,22904,270327
25881,29268,270327
29268,22904,270327
29268,25881,270327
15595,20499,270332
15595,28987,270332
20499,15595,270332
20499,28987,270332
28987,15595,270332
28987,20499,270332
2400,15354,270408
15354,2400,270408
12946,30949,270476
30949,12946,270476
908,23278,270483
23278,908,270483
4334,6294,270573
4334,9659,270573
4334,12014,270573
4334,24790,270573
6294,4334,270573
6294,9659,270573
6294,12014,270573
6294,24790,270573
9659,4334,270573
9659,6294,270573
9659,12014,270573
9659,24790,270573
12014,4334,270573
12014,6294,270573
12014,9659,270573
12014,24790,270573
24790,4334,270573
24790,6294,270573
24790,9659,270573
24790,12014,270573
9771,16345,270747
9771,30904,270747
16345,9771,270747
16345,30904,270747
30904,9771,270747
30904,16345,270747
31199,31906,270894
31906,31199,270894
27902,31893,270988
31893,27902,270988
626,4060,271208
4060,626,271208
886,24952,271314
24952,886,271314
2386,21974,271368
2386,26675,271368
21974,2386,271368
21974,26675,271368
26675,2386,271368
26675,21974,271368
10694,13207,271398
13207,10694,271398
10609,12982,271508
12982,10609,271508
13781,32336,271930
32336,13781,271930
1596,6334,272014
6334,1596,272014
9648,23599,272036
23599,9648,272036
18400,21183,272138
21183,18400,272138
21808,25620,272165
25620,21808,272165
14017,17087,272330
17087,14017,272330
6361,6388,272755
6388,6361,272755
23802,28123,272933
28123,23802,272933
4523,14543,272962
14543,4523,272962
19663,21073,272964
21073,19663,272964
478,20205,273011
478,24177,273011
20205,478,273011
20205,24177,273011
24177,478,273011
24177,20205,273011
19040,30537,273091
30537,19040,273091
14234,27401,273321
27401,14234,273321
24398,30093,273325
30093,24398,273325
22704,23278,273326
22704,24398,273326
23278,22704,273326
23278,24398,273326
24398,22704,273326
24398,23278,273326
19988,19989,273659
19989,19988,273659
7704,23026,274047
23026,7704,274047
11733,21371,274227
11733,23871,274227
11733,26980,274227
21371,11733,274227
21371,23871,274227
21371,26980,274227
23871,11733,274227
23871,21371,274227
23871,26980,274227
26980,11733,274227
26980,21371,274227
26980,23871,274227
178,25641,274329
25641,178,274329
13778,30769,274473
30769,13778,274473
5277,23545,274651
23545,5277,274651
7780,19331,274779
19331,7780,274779
5334,20885,274880
20885,5334,274880
1926,11488,275183
1926,15474,275183
1926,27166,275183
1926,28166,275183
1926,30639,275183
11488,1926,275183
11488,15474,275183
11488,27166,275183
11488,28166,275183
11488,30639,275183
15474,1926,275183
15474,11488,275183
15474,27166,275183
15474,28166,275183
15474,30639,275183
27166,1926,275183
27166,11488,275183
27166,15474,275183
27166,28166,275183
27166,30639,275183
28166,1926,275183
28166,11488,275183
28166,15474,275183
28166,27166,275183
28166,30639,275183
30639,1926,275183
30639,11488,275183
30639,15474,275183
30639,27166,275183
30639,28166,275183
20661,32302,275218
32302,20661,275218
26698,26899,275305
26899,26698,275305
6263,15599,275556
15599,6263,275556
3445,26500,275661
26500,3445,275661
6184,12501,275814
12501,6184,275814
974,985,276049
974,2085,276049
974,2323,276049
974,2474,276049
974,3027,276049
974,4249,276049
974,4887,276049
974,6155,276049
974,6250,276049
974,7261,276049
974,8602,276049
974,8658,276049
974,8992,276049
974,9353,276049
974,9617,276049
974,9620,276049
974,10352,276049
974,10809,276049
974,10902,276049
974,11184,276049
974,11413,276049
974,12961,276049
974,13207,276049
974,14313,276049
974,14646,276049
974,15668,276049
974,16167,276049
974,16171,276049
974,16345,276049
974,16886,276049
974,17287,276049
974,18392,276049
974,19052,276049
974,19684,276049
974,19856,276049
974,19934,276049
974,20078,276049
974,20286,276049
974,21860,276049
974,21890,276049
974,22172,276049
974,23859,276049
974,23936,276049
974,26167,276049
974,26497,276049
974,28411,276049
974,29817,276049
974,29842,276049
974,30179,276049
974,30677,276049
974,30921,276049
974,31906,276049
974,32323,276049
985,974,276049
985,2085,276049
985,2323,276049
985,2474,276049
985,3027,276049
985,4249,276049
985,4887,276049
985,6155,276049
985,6250,276049
985,7261,276049
985,8602,276049
985,8658,276049
985,8992,276049
985,9353,276049
985,9617,276049
985,9620,276049
985,10352,276049
985,10809,276049
985,10902,276049
985,11184,276049
985,11413,276049
985,12961,276049
985,13207,276049
985,14313,276049
985,14646,276049
985,15668,276049
985,16167,276049
985,16171,276049
985,16345,276049
985,16886,276049
985,17287,276049
985,18392,276049
985,19052,276049
985,19684,276049
985,19856,276049
985,19934,276049
985,20078,276049
985,20286,276049
985,21860,276049
985,21890,276049
985,22172,276049
985,23859,276049
985,23936,276049
985,26167,276049
985,26497,276049
985,28411,276049
985,29817,276049
985,29842,276049
985,30179,276049
985,30677,276049
985,30921,276049
985,31906,276049
985,32323,276049
2085,974,276049
2085,985,276049
2085,2323,276049
2085,2474,276049
2085,3027,276049
2085,4249,276049
2085,4887,276049
2085,6155,276049
2085,6250,276049
2085,7261,276049
2085,8602,276049
2085,8658,276049
2085,8992,276049
2085,9353,276049
2085,9617,276049
2085,9620,276049
2085,10352,276049
2085,10809,276049
2085,10902,276049
2085,11184,276049
2085,11413,276049
2085,12961,276049
2085,13207,276049
2085,14313,276049
2085,14646,276049
2085,15668,276049
2085,16167,276049
2085,16171,276049
2085,16345,276049
2085,16886,276049
2085,17287,276049
2085,18392,276049
2085,19052,276049
2085,19684,276049
2085,19856,276049
2085,19934,276049
2085,20078,276049
2085,20286,276049
2085,21860,276049
2085,21890,276049
2085,22172,276049
2085,23859,276049
2085,23936,276049
2085,26167,276049
2085,26497,276049
2085,28411,276049
2085,29817,276049
2085,29842,276049
2085,30179,276049
2085,30677,276049
2085,30921,276049
2085,31906,276049
2085,32323,276049
2323,974,276049
2323,985,276049
2323,2085,276049
2323,2474,276049
2323,3027,276049
2323,4249,276049
2323,4887,276049
2323,6155,276049
2323,6250,276049
2323,7261,276049
2323,8602,276049
2323,8658,276049
2323,8992,276049
2323,9353,276049
2323,9617,276049
2323,9620,276049
2323,10352,276049
2323,10809,276049
2323,10902,276049
2323,11184,276049
2323,11413,276049
2323,12961,276049
2323,13207,276049
2323,14313,276049
2323,14646,276049
2323,15668,276049
2323,16167,276049
2323,16171,276049
2323,16345,276049
2323,16886,276049
2323,17287,276049
2323,18392,276049
2323,19052,276049
2323,19684,276049
2323,19856,276049
2323,19934,276049
2323,20078,276049
2323,20286,276049
2323,21860,276049
2323,21890,276049
2323,22172,276049
2323,23859,276049
2323,23936,276049
2323,26167,276049
2323,26497,276049
2323,28411,276049
2323,29817,276049
2323,29842,276049
2323,30179,276049
2323,30677,276049
2323,30921,276049
2323,31906,276049
2323,32323,276049
2474,974,276049
2474,985,276049
2474,2085,276049
2474,2323,276049
2474,3027,276049
2474,4249,276049
2474,4887,276049
2474,6155,276049
2474,6250,276049
2474,7261,276049
2474,8602,276049
2474,8658,276049
2474,8992,276049
2474,9353,276049
2474,9617,276049
2474,9620,276049
2474,10352,276049
2474,10809,276049
2474,10902,276049
2474,11184,276049
2474,11413,276049
2474,12961,276049
2474,13207,276049
2474,14313,276049
2474,14646,276049
2474,15668,276049
2474,16167,276049
2474,16171,276049
2474,16345,276049
2474,16886,276049
2474,17287,276049
2474,18392,276049
2474,19052,276049
2474,19684,276049
2474,19856,276049
2474,19934,276049
2474,20078,276049
2474,20286,276049
2474,21860,276049
2474,21890,276049
2474,22172,276049
2474,23859,276049
2474,23936,276049
2474,26167,276049
2474,26497,276049
2474,28411,276049
2474,29817,276049
2474,29842,276049
2474,30179,276049
2474,30677,276049
2474,30921,276049
2474,31906,276049
2474,32323,276049
3027,974,276049
3027,985,276049
3027,2085,276049
3027,2323,276049
3027,2474,276049
3027,4249,276049
3027,4887,276049
3027,6155,276049
3027,6250,276049
3027,7261,276049
3027,8602,276049
3027,8658,276049
3027,8992,276049
3027,9353,276049
3027,9617,276049
3027,9620,276049
3027,10352,276049
3027,10809,276049
3027,10902,276049
3027,11184,276049
3027,11413,276049
3027,12961,276049
3027,13207,276049
3027,14313,276049
3027,14646,276049
3027,15668,276049
3027,16167,276049
3027,16171,276049
3027,16345,276049
3027,16886,276049
3027,17287,276049
3027,18392,276049
3027,19052,276049
3027,19684,276049
3027,19856,276049
3027,19934,276049
3027,20078,276049
3027,20286,276049
3027,21860,276049
3027,21890,276049
3027,22172,276049
3027,23859,276049
3027,23936,276049
3027,26167,276049
3027,26497,276049
3027,28411,276049
3027,29817,276049
3027,29842,276049
3027,30179,276049
3027,30677,276049
3027,30921,276049
3027,31906,276049
3027,32323,276049
4249,974,276049
4249,985,276049
4249,2085,276049
4249,2323,276049
4249,2474,276049
4249,3027,276049
4249,4887,276049
4249,6155,276049
4249,6250,276049
4249,7261,276049
4249,8602,276049
4249,8658,276049
4249,8992,276049
4249,9353,276049
4249,9617,276049
4249,9620,276049
4249,10352,276049
4249,10809,276049
4249,10902,276049
4249,11184,276049
4249,11413,276049
4249,12961,276049
4249,13207,276049
4249,14313,276049
4249,14646,276049
4249,15668,276049
4249,16167,276049
4249,16171,276049
4249,16345,276049
4249,16886,276049
4249,17287,276049
4249,18392,276049
4249,19052,276049
4249,19684,276049
4249,19856,276049
4249,19934,276049
